input sentence,translation
"if i see that the beach is crowded, i won't go.",ICL THAT THAN INCLUDE/INVOLVE IDEA SKI INSURANCE/INFECTION SUNBATHE SEE-SEE IMAGINE BEACH IDENTIFY SKI INTERRUPT
mac beats pc because mac is good at suiting people`s needs.,BECOME FISHING NONE/NOTHING FOOD GOOD CHAT THAT MAC HOUSE CAT THAT WEDDING THAT
john's old house was sold yesterday.,CONFUSE HOLD WASTE YES CAUSE EXCUSE OLD+FIFTEEN COLD
what did john buy yesterday?  books.,WHATS-UP YES_2 BOOT THAT BOOK BOOK-PAGE CLASS
...and when that was done we got on the raft again,CHAT WHEN AGAIN VACATION REASON WHERE ONLY NONE AGAIN WHEN NONE ONE WHEW/RELIEVED
this happens when people don't know about the differences in sensory orientation.,KNOW-THAT WHERE WHEN SNOW RAIN KNOW KNOW INCLUDE/INVOLVE GO-OUT NOW JOIN ABOUT HAPPEN PEOPLE
it won't open til 9 or 10 in the morning.  we were okay with it even though we had to wait for a bit. the mechanic finally opened and they fixed the tire.,REALLY WEATHER WHERE AND INFORM HERE WHERE ABOUT MORE JOIN RAIN FINE INCLUDE/INVOLVE FOR FIND/FIND-OUT HERE RAIN AND HERE ALSO SIT TO/UNTIL LITTLE-BIT SUPERIOR WHERE MORE A-LOT ARRIVE FINE MORE TOILET ALL-NIGHT TOTAL A-LOT FINE FOR FINE IDEA
my aunt is currently making a blueberry pie.,AUSTRALIA HEARING BLUE+fs-BERRY AAA AREA THINK+MARRY HEARING A-LOT
which house will the student's father buy?,FATHER BUY WEATHER REFUSE WHICH BILL STILL BOTHER WHITE
the hearing person didn't care and got into the car.,INTERNET CARE PERFECT INTRODUCE BOXING CARE HEAR+NOISE PERSON BRING WYOMING INTERNET HEARING
now france's king is bald.,THING KIND BRING NOW NOW NONE/NOTHING THING
"except for utah group, the child had a deaf mentor, while the group from tennessee did not.",AREA ALSO FROM NOT ANGELA TEND FOR-FOR ASIA GROUP NOT-YET AAA AND WHICH AAA GROUP IDEA ANGELA DEAF NOT-YET
what does john eat? he eats caviar. yuck!,EAT+NIGHT HEAD-TRIP HEART HERE SUNBATHE KNOW-THAT EAT EAT+NOON HEAD-TRIP EAT+MORNING
he would read the book if he had time.,READ_2 HELP HELP TIME-PERIOD REALLY+WORK REALLY+WORK/BUSINESS TIME-FOUR HEAR+NOISE REALLY
"so, she went, showed up, and sat down.   the proctor was saying something about the test, the test began and she started writing.",SHOW SHOW SHORT-HEIGHT STAR+BOMB HUSBAND WEDDING UNDERSTAND BRING EAT+MORNING SHEEP PROCEED STAND-UP ROWING START HEARING UNDERSTAND SOME SOMETHING/ONE START SOMETHING/ONE MISUNDERSTAND THING SAY NONE/NOTHING STAR+BOMB THING BRING STAND-UP
"so, what does deaf speech mean?",SPECIALTY SPEND LEAF SPEECH SPEND DEAF_2 CUED-SPEECH
you didn't pass out?,PASS-OUT_3 PASS OUT
"from then on, we were good and stayed out of trouble at csun.",EAT WHEN WERE WHEN FROM OFTEN GOOD FROM AND THAT UNDERSTAND AND STAY WERE
france's king is bald.,KING THING WYOMING PING-PONG/TENNIS KING LIGHTNING
did the student buy many books?,PATIENT MANY PREVENT STUDENT HOW-MANY SUNBATHE
"thirdly, the hospital often will discuss about the communication options.",HOSPITAL MOUSE/FICTION THING COMPANY METAL QUESTION LISTEN VACATION ABOUT TRADITION OFTEN
what did john buy yesterday?  books.,CHAT BOOK-PAGE CAR THAT FATHER WHAT+ACTION WHAT+ACTION
"since mary's car broke, john has been taking her to work.",FRANCE GROUP/TOGETHER JOHN TO/UNTIL NONE/NOTHING CAR GROUP/TOGETHER BRING OTHER BRING WEATHER WORD WEATHER OTHER
my teacher is a good advisior.,AND IDEA ANY+ONE AUSTRALIA TEACH+AGENT ALLOW
"my mother taught my two brothers and me, so it was easier for us to move around.",GOOD/THANK-YOU+NIGHT TWO MOVE MOVIE_2 SOCIAL/INTERACT TO/UNTIL MOTHER AND MOVE EAT+NIGHT TOMORROW HIT GROUP/TOGETHER EASIER AND OTHER OTHER OTHER
"if he has time, he will bake cookies.",HEARING MISTAKE SHAKE STILL TIME+DCL HEARING+PERSON SKILL HEADACHE HEADACHE
"after i explained wyoming, the tons of cows and all that...",INCLUDE/INVOLVE INFORM BUTTER AND IDENTIFY REPORTER ALL-NIGHT BUTTER COW INSURANCE/INFECTION AND MONSTER INCLUDE/INVOLVE ENTER
"when the teacher finishes reading the magazine, she will read a book.",IDEA MOTHER+FATHER FIND/FIND-OUT TEACHER AUSTRALIA ARRIVE ASIA ABOUT WHEN ANGELA FINE STILL READ
"if my computer breaks down, i tell carol.",INTERNET INVITE/HIRE IDEA SISTER WATER IDENTIFY REPORTER COMPUTER CHARACTER
i can't believe the car broke!,INTERCOURSE+fs-UP INSURANCE/INFECTION CAR INTERCOURSE+fs-UP IMPOSSIBLE BELOW_2 INSTITUTE BELONG
good weather has not arrived in boston… hurry up!,MOTHER WEATHER WOOD GOOD MOTHER+FATHER NOT NOT WEATHER NOT ARRIVE
"or they can hand off to the running back, ",BOXING THING DOCTOR AND UNDERSTAND NEXT-TO MAJOR UNDERSTAND BRING
i enjoyed chatting with those two because we talked about asl.,BECAUSE TWO NONE/NOTHING ICE-CREAM IX ENJOY THING INFORM TWO REFUSE ABOUT
wow! that watch costs three thousand dollars!,STAND THOUSAND UNDERSTAND THROW TREE WATCH-TV THROW WOW
"vince lombardi, before his men walked onto the field, ",MENTOR MENU EXPERIENCE HISTORY STORE EXPERIENCE GRAB-CHANCE PRINCE EXPERIENCE SUBLIMINAL-INFLUENCE
why did the friends dye their hair together?,WHY DYE TOGETHER/GO-STEADY_2 HAIR_2+DYE MOTHER+FATHER AIR TOGETHER/GO-STEADY DYE
do you like physics class?,YOUNG HITCH-HIKE LIKE PHYSICS DOUBT
i love fireworks.,FIRST-IN-LIST INTERCOURSE+fs-UP INSTITUTE
"if i don't study, i will fail.",STUDENT IGNORE STUDY INFORM IMAGINE SKI IMPOSSIBLE INTERRUPT INTERRUPT STUDY
the students obeyed and listened to the teacher.,TEACHER STUDENT TOOTH/GLASS TOUGH STUDENT TOGETHER/GO-STEADY_2 TODAY TEAM
"...this is really my favorite quote.  before that super bowl game,",COOPERATE/UNITE BEFORE_2 THIS REASON PING-PONG/TENNIS COOPERATE/UNITE REALLY+WORK READ PING-PONG/TENNIS BORE POLITE SUPREME KNOW-THAT COOPERATE/UNITE SUPPOSE
those friends went out together.,FIND/FIND-OUT APPOINTMENT PRESIDENT FRIDAY ACCIDENT
mary isn't a vegetarian.,ASK AND ASIA MARY MARY AAA
will john give his father that car?,TEACHER DRIVE BILL THAT FATHER TOGETHER MOTHER+FATHER
"he went out of the bathroom, and he saw his mother looked so horrified as she was on the phone. he asked her, ""what's wrong?"" she said, ""oh, you made terrible noises.""  he was surprised about it.",GROUP/TOGETHER GOOD/THANK-YOU BOSTON TEACH+AGENT TEACH+AGENT OFTEN ONE ABOUT SOME SOMETIMES GOOD/THANK-YOU MOTORCYCLE HEARING SITUATION LOOK FIND/FIND-OUT TEACH+AGENT ABOUT ACT+AGENT HERE BOSTON HEARING GOOD/THANK-YOU OTHER FIND/FIND-OUT VEGETABLE OTHER GROUP/TOGETHER PERSON LOOK-OVER FATHER SOCIAL/INTERACT NOISE VEGETABLE GOOD/THANK-YOU WEATHER BOSTON HERE HEARING ACTION SOMETHING/ONE OTHER BOSTON OUT VEGETABLE TABLE TEACH+AGENT HEARING HEAR FIND/FIND-OUT
no one wants to go.,NOW+AFTERNOON NOISE NOW NOT-WANT TOTAL
i hope there's pineapple cream cheese.,HOPE INTERPRET INSTITUTE CHEESE SKI INTERPRET INFORM HOPE
when is the pizza party that friend is hosting?,THAT WHEN FRIENDLY PING-PONG/TENNIS FRIDAY THAN PARTY FRIEND SEND
john has visited mary.,MARRY MARRY MARY JOHN
john will visit mary.,MARKET SKILL MARKET VISION
who's driving?,FATHER fs- DRIVE CAR
"when my friend calls me on the video phone, the lights flash on and off.",SOME NAME PERSON INSURANCE/INFECTION SURGEON GAME AND WHERE PHONE HOME MEAN WHERE COMPETITION TIME SOME SOME
they assigned me many tasks.,VIDEO-GAME HOW-MANY MANY MEAN SOME
then it struck me: i had pulled the cigarette from my pocket and put it to my mouth.,WHEN PUT INTRODUCE CIGARETTE IDEA HUSBAND AND THEN CIGARETTE FROM IMPORTANT THEN ICL AND WHEN INTERPRET HUSBAND THEN IMAGINE
"i looked at cows while i was driving and i felt sad for them because they couldn't even move. at end of the ""jail"", i saw a butcher shop where they were slaughtering the cows. i also saw some dead cows that were hanging!",EVEN LOOK THAT AND WHERE LOOK THAT AND BECAUSE SOME SAD ALSO DRIVE AREA ASIA ALSO ALSO THAT AUSTRALIA HERE EVEN THAT ASIA FOR WERE ALSO HERE ANGELA EVEN END SAD WERE BECAUSE AUSTRALIA END BUT AUSTRALIA SAD AUSTRALIA SAD DEAF AREA FOR-FOR AND FOR ASIA END FOR AUSTRALIA AUSTRALIA THAT
"...and here in boston is that the fall, in september, seems about the same.",SEE SAME THAN BOSTON BOSTON+PERSON UNDERSTAND FALL-INTO-PLACE BOY+SCOUT INCLUDE/INVOLVE LEAVE-THERE INFORM HERE LEAVE-THERE JOIN HERE INSURANCE/INFECTION GO-OUT BOSTON THAT
who loves john?,WAVES MUST TIME
"in event of snow, school is cancelled.",RAIN SCHOOL INCLUDE/INVOLVE SCHOOL AGAIN CANCEL/CRITICIZE DIFFERENT INSTITUTE
"that book you are reading now, i read a long time ago when i was young.",TIME WHEN AAA CHAT THAT LONG TIME AAA READ THAT BOOK ICL THAT AUSTRALIA GOOD/THANK-YOU IDEA READ
last night i rented an awful movie.,PAST+NIGHT CAN MOVIE INCLUDE/INVOLVE INFORM PAST+NIGHT ICL
mother does not want to buy a house.,MOTHER+FATHER ANGELA MOTHER+FATHER AUSTRALIA NOT MOTHER GROUP/TOGETHER MOTHER
the student likes chocolate.,LIKE SUNBATHE STUDY LIKE
what did bob give his girlfriend?,fs- LIVE GIVE GIVE GIVE-UP+fs-UP BOB
if a hearing person were to walk by and didn't know what was happening and who was there they probably would have assumed two people were fighting because of the grunting. that kind of sound makes you wonder.,ANGELA ASIA AREA WHAT NOW WHAT TWO WHAT THAT HEARING KIND PERSON PEOPLE KIND SOUND ANGELA HAVE AUSTRALIA HEARING TWO SOUND WHERE HEAR ANGELA WALK SOUND PERSON AAA THAT WHERE AND WALK WHAT WAS PROCEED KNOW ANGELA THAT AAA HEARING ANGELA
the teacher likes movies.,MOVIE_2 OTHER GRANDFATHER TEACH+AGENT
"now, i`m wondering from now on with the new job, does that mean i might be moving around again for the next seven years or less?",NEXT-WEEK HEARING FOR THAT FOR-FOR THING MEAN THAT NEW ONE NOW NOW THING FOR-FOR FOR FROM FROM ONE FOR HEARING FROM NOW BEAUTIFUL PAST+NIGHT NOW FOR-FOR KNOW NOW AGAIN MOVIE
my first year at csun.,ATTEMPT FIRST KNOW-THAT BOAT EVERY-YEAR
"the wolf said, ""i'm ready to eat you three.  i'll do it.""",REALLY+WORK REALLY THEN REALLY+WORK TO/UNTIL YOUNG THROW TOOTH/GLASS GOOD/THANK-YOU REALLY+WORK/BUSINESS GOOD/THANK-YOU NEXT-TO DOG TOOTH/GLASS THREE TOILET TOOTH/GLASS GOOD/THANK-YOU EAT+NIGHT NEXT-TO
"john doesn't usually take mary to work, they usually walk to work together.",WORK MAKE+REALLY MAKE WORRY TOILET WORK REALLY REALLY WALK TAKE-UP NEW-YORK POINT-TO MAKE TOMORROW JOHN WORK
he removes the coffin lid and looks in.,LOOK-LIKE LOOK-BY-EYE HUSBAND HEADACHE HEAR HEGEMONY HELP HEAVY
for example howard dean ran for president as a democrat candidate in the 2004 iowa caucus.,IOWA IOWA DIFFERENT HOWARD IOWA DEAN AUSTRALIA CAN AAA IOWA FOR-FOR RAIN MEAN AREA ANGELA DEMOCRAT CHOCOLATE ALL-NIGHT DIFFERENT
now mary knows john.,NOW+MORNING NOW+MORNING SANCTUARY NOW
how to control making noises in the different places is also challenging.,CHARACTER MEETING TO/UNTIL DIFFERENT HEARING INFORM DIFFERENT DIFFERENT CHARACTER TOTAL INCLUDE/INVOLVE INFORM
"last monday, i knew it would rain the next day.",INTERPRET LITTLE-BIT DAY IDEA RAIN NEXT ICL NEXT DIRECT/EXPLAIN AGAIN LAST
i was looking back and saw two cops running.,IMAGINE ICL INTERPRET LOOK-BY-EYE THING INTERRUPT BOXING INFORM IDEA
maybe i could just let them know and say that i was sorry for going to the bathroom in the public.,KNOW THING THAT AND INTERPRET UP-TO-NOW TO/UNTIL FOR KNOW SORRY BATHROOM INTERCOURSE+fs-UP AND WAS SAY KNOW FOR-FOR THAT IDEA NONE/NOTHING WAS
bob hasn't given the rose to his girlfriend.,EVEN EVEN SEVEN TOTAL_2 THEN TOILET ADD-TO TOOTH/GLASS TOILET BOB
my friend loves to go outside because he loves camping.,TO/UNTIL TEND GOOD/THANK-YOU+NIGHT TEND TOTAL BECAUSE DECIDE OUTSIDE DECIDE HEADACHE
"i have to admit that during spring time in boston, it rains a lot.",SPRING IDEA AAA TOMORROW HAVE SPRING ADMIT SPRING SPRING THING AUSTRALIA SPRING UMBRELLA AAA ASIA
i need to buy shorts.,NEXT-TO INTERPRET BUY TOGETHER/GO-STEADY_2 INTERNET
my father moved here to chicago.,TOMORROW WHERE TOGETHER/GO-STEADY_2 TOGETHER/GO-STEADY_2 MOTHER+FATHER OTHER
the sister doesn't like chocolate cereal.,WATER VOMIT/HATE ANYWAY/NOT-MATTER OVER/AFTER SEMESTER SUNBATHE CHOCOLATE SEMESTER
i missed my morning class because i didn`t wake up to my alarm.,REFUSE INTELLIGIBLE TO/UNTIL GROW-UP GRASS CAUSE FISHING GRASS CLASS_2+BOX/ROOM INTERCOURSE+fs-UP TOTAL ICL MISMATCH MORE IMPOSSIBLE
i was definitely deaf.,DEAF_2 ICL DEAF WAS
he decided to waive the fine because he thought it was funny.,HEAR FINISH ARRIVE TOMORROW WAIVE SIT WAIVE EAT+NIGHT HOUSE TOTAL TO/UNTIL TOMORROW
do you want butter?,WANT_2 WANT_3 DOWN-THE-LIST DOUBT
"after the movie ends, the teacher will buy a book to give to the student to read.",IDEA ARRIVE ANGELA AND AAA MOVIE MOVIE AFTER STUDENT ARRIVE GIVE STUDENT BUY BUY AFTER AFTER GIVE GROUP/TOGETHER
"if the friends don't go out together, they will stay home and watch tv.",LONG-AGO OUT OUT STILL ABOUT AND AND GONE HOME OUT GO-OUT TOGETHER/GO-STEADY GONE GOOD/THANK-YOU STILL BECOME STILL
whose car is that?,SUPPOSE THATS-ALL THAT CAR
"did john read the book?  yes, he already did.",READ_2 REALLY READY SPREAD BREAD BOOK-PAGE HEARING BOOT HEARING HEIGHT ALRIGHT
"if mom doesn't walk to the store, there won't be any milk.",BECAUSE STORY ANY BECOME WHERE ANY TO/UNTIL STORY HERE WHERE ANY+ONE MAYBE BECOME ANY+ONE BECOME BECAUSE HERE
the student likes chocolate.,CONFIDENT PRESIDENT CONFIDENT CHOICE
when did you graduate high school? will you go to college?,GOOD/THANK-YOU+NIGHT TOMORROW GOOD/THANK-YOU WHEN WHEN COMMUNICATE TOGETHER/GO-STEADY_2 TODAY GRASS COMMUNICATE WHERE CHICAGO
"...he told his men, ""hey, remember: winning isn't everything--",EVER MEETING MENTION LIGHTNING EVERYDAY MENTION LIGHTNING MORNING EVERYDAY WINNING NONE/NOTHING NOTHING REMIND EVERYDAY BUILDING BOXING REMIND NOTHING FISHING
"from now on, i won't sleep. that's it. ",IDENTIFY INTERCOURSE+fs-UP IDENTIFY SKI IDEA SKI INCLUDE/INVOLVE UP-TO-NOW INCLUDE/INVOLVE IMPORTANT INTERRUPT INFORM SLEEP WONDERFUL
did the teacher buy a house yesterday?,YES AIRPLANE HOUSE YES PAY/BUY BROTHER YES
he had made a videotape of himself riding on one wheel at 80 mph!! he is crazy!!,ALSO WHEEL ONE AREA ANGRY AAA RIDE A-LOT EAT NONE/NOTHING OFFICE VIDEOTAPE ABOUT HEARING VIDEOTAPE ONE AUSTRALIA ACCEPT EAT THING AAA
"for example, in some areas of the world, people have a strong tendency to talk fast.",A-LOT ANGELA FOR ASIA FOR AREA STRONG ANGELA STRONG TOMORROW AREA SEARCH-FOR HOME TO/UNTIL FOR PEOPLE WORK AUSTRALIA
"when my friends go out, i'll take the time to do homework.",NEXT-TO GO-OUT TOTAL WHEN OUT TOGETHER/GO-STEADY_2 HOME+WORK GOOD TAKE TIME WHEW/RELIEVED WHERE FRIEND GOOD/THANK-YOU+NIGHT TOTAL
who lost the key?,CHEAP+MOST DCL EASY+MOST MOST
who arrived?,FATHER MANY
the boy wants new shoes.,NEW NEW-YORK BOY+SCOUT NEW-YORK SUNBATHE
"the voice can tell you if a person is intelligent, whether or not they went to college and whether or not they went to a high ranking college.",NOT ARRIVE AND CAN CANCEL/CRITICIZE PERSON PERSON TEACH+AGENT ANGELA FOR OTHER AUSTRALIA AND VOICE DIFFERENT AMONG_2 VOICE PERSON VOICE FOR NOT COLLEGE AAA OTHER MOTHER+FATHER AGAIN CAN TO/UNTIL HIGH
"really, i know, i am sure you guys who have lived in a dorm, you hate the ras.  but anyway...",ARRIVE INSTITUTE AGAIN REALLY+WORK REALLY ALSO REALLY READY GOOD/THANK-YOU SCREAM IDENTIFY REALLY+WORK REALLY+WORK INCLUDE/INVOLVE AGAIN ANY+ONE A-LOT INFORM CHOCOLATE ALSO RAIN ICL AND JOIN ICL ARRIVE
i tended to sneak in and cause problems for another residences.,FORMERLY IDEA MOTHER INTERCOURSE+fs-UP FOR-FOR INTERPRET FOR IDEA FOR INFORM TEND
"the cop said, ""no, i saw it very clearly.""",INTRODUCE INTERCOURSE+fs-UP PERMIT VISIT IDEA FRUIT IDEA THEN ICL IMPOSSIBLE SUNBATHE IDENTIFY FORGET-IT
"i was relieved, because it was important that nobody see me.  ",USE LITTLE-BIT THAN BECOME LITTLE-BIT IDEA INDIVIDUAL LITTLE-BIT IMPORTANT IMPORTANT IDEA THAN
the students must learn to listen to the teacher because the teacher is in charge.,HOUSE LISTEN MOTHER+FATHER MUSIC JOIN RAIN TOMORROW AGAIN CHAT MUST TOILET TOTAL CHAT TOILET HOUSE
has the teacher cleaned the classroom yet?,CLEAR FATHER WEATHER SUNBATHE GRANDMOTHER BATHROOM OTHER
"when it's loud, it can be seen as a lack of politeness, as barbaric.",ANGELA ANGELA AMONG_2 ASK AREA SIT WHEN AAA ANGELA HIT AUSTRALIA AUSTRALIA AAA ASIA BELONG ANGELA OFTEN ANYWAY/NOT-MATTER
where is your friend driving to?,WHEN DRIVE GIRL+FRIEND HERE DRINK YOUNG
the students gave a book to the teacher.,ANY+TIME AMONG_2 TOGETHER/GO-STEADY_2 ACT STUDENT ACCEPT ASIA TOTAL
then what happened was a wolf arrived in the area,AAA ASIA THEN AND WOLF WAS APPLE WIN ALL-NIGHT
i've been here all day; i want to leave.,NOT-WANT SMALL INTERCOURSE+fs-UP INFORM NOT-WANT TOMORROW ALL-NIGHT INHALE ALL LEARN ALL-NIGHT BASKETBALL
was i shitfaced drunk last night?,LAST-WEEK INCLUDE/INVOLVE IMPORTANT LAST FAST INSURANCE/INFECTION
while the paper manila envelope...,MAN THEREFORE DURING/WHILE NOT MANAGE/CONTROL+AGENT PAPER PAPER
"if all the students arrive on time, there won't be a test.",NOW+AFTERNOON ARRIVE VACATION AGAIN ARRIVE ANGELA FOOTBALL BOSTON PERSON ONE TIME AREA ONE SMALL ARRIVE
all the boys each give the teacher an apple.,NICE/CLEAN FOOTBALL CAN MEAN TEACHER CAN EACH MEAN MOTHER
"first it tends to be nasal.  this is referred to as ""nasal resonance disorder.""",MAKE-IT HIT THING TO/UNTIL FIRST-IN-LIST WAIT THINK+LONG-LIST BEFORE THIRD-IN-LIST PING-PONG/TENNIS BEACH SIT FIRE DISCUSS SIT TOTAL TO/UNTIL
last night i did a lot of homework.,INTERCOURSE+fs-UP AREA PAST+NIGHT PAST+NIGHT ABOUT INTERNET INTERCOURSE+fs-UP LAST
do you think obama will be elected again for his second term as president?,FOR-FOR DRINK DOG FOR BECAUSE BELONG DOG DO-DO ASK_2 BEAUTIFUL BEAUTIFUL STILL BECOME RAIN
she pulled a bunch of pots from the cabinet and went back upstairs to my room.,ANGELA ASIA IDEA TO/UNTIL ANGELA AUSTRALIA AAA AAA OFTEN ACTION AND FROM ASK_2 ANGRY FROM ANY+ONE
"when we arrive in india, i have to send my family a postcard thanking them for support.",AREA HEARING FAMILY FRIEND LIVE ARRIVE SEND NONE/NOTHING ARRIVE AAA ASIA ICL SEND ANY ASIA HAVE FAMILY AUSTRALIA
"mary's not here, she just left.",NOTICE DISGUST NOT-LIKE NOT CANNOT NOT-MIND NOT-KNOW HERE NOTHING
"the baby is just deaf. it's not their fault, they're doing perfectly fine.",FISHING PERFECT BABY BRING MORNING PERSON DOING NOT-KNOW NONE/NOTHING BABY EXHAUST FINALLY/SUCCEED MUST HEARING NOT NOT LIGHTNING CANNOT FINISH
what did bob give to his girlfriend?,ARRIVE BOB TO/UNTIL TOGETHER/GO-STEADY_2 TOTAL_2 GIVE WHAT
bob hasn't gone to the post office.,CALL-BY-PHONE PHONE NONE/NOTHING+ONE BOB TOGETHER/GO-STEADY_2 CALL-BY-PHONE SUNBATHE EACH+ONE ALONE
or ask the collided group about the car and if the glass was broken?,CAR AND MAJOR SUPERIOR FIND/FIND-OUT GRASS COLLIDED SEARCH-FOR GROW MISUNDERSTAND GROUP GROUND FOR GROUP/TOGETHER
"i was driving and i got a flat tire, so i called aaa and they came very quickly.",AUNT SOMETHING/ONE ANGRY FLAT INFORM SAME SAME ACT INCLUDE/INVOLVE AND WAS ALL-NIGHT INCLUDE/INVOLVE IDEA ANGELA VERY ICL WAS APPLY
the flat road was boring but at least it was safe!,ROAD LITTLE-BIT LONG-PAST PERMIT THEN RECENT-PAST BUT FLAT ADMIT BORE BORN
"if i decide not to swim in the water, i will walk on the shore.",VACATION WIN TALK NOT-YET VACATION RAIN DECIDE AGAIN WATER+DCL WATER STILL JOIN WALK SOON DECIDE TALK
i had a big bruise near my eye.  why...,WHY HEAR ALSO AND AND NOISE ABOUT IDENTIFY AMONG_2 A-LOT AMONG_2 INFORM
where do you work?,DOG WORSE WORTH HERE
"have hearing friends come over, to socialize.",NEXT-TO NONE/NOTHING ROWING NONE/NOTHING COMPARE LIGHTNING TOMORROW COMPARE
"no, i just finished homework.",IMPACT FINE HOME INTERPRET INTERPRET ICL
i hate asking for directions and then having to read lips and gestures to figure out the directions.,FOR-FOR FOR READ MORNING REALLY AND REALLY THING HATE FOR-FOR FIND/FIND-OUT NONE/NOTHING THEN GO-OUT FISHING WHEN READ THEN
obama is from philadelphia.,SCL SCL BARACK-OBAMA WHERE
the teacher likes chocolate.,BREATHE TEASE TEASE BROTHER
"when the sun rises, he asks himself, what was that, with the shaking? ",SUNSHINE SUNRISE SUNNY HEARING HELP HELP ASK_2 KITCHEN ASK_2 HEAVY THAN WHAT+ACTION HEGEMONY WASTE KNOW-THAT ASK_2
i braced myself as we went down--i was expecting to fall out.,EXPERIENCE IMPORTANT INFORM WAS NEXT-TO ACCIDENT WAS INTRODUCE PRESIDENT FOOTBALL FALL DIFFERENT INSURANCE/INFECTION TOTAL HEARING
the park is crowded because the kids love playing there.,BRING THIS ANY+THING KID LIGHTNING CROWDED FISHING MORNING PLASTIC BECAUSE
"while i was a graduate student, in a linguistics class, a professor gave a lecture about syntax.",WAS INTRODUCE LINGUISTICS AAA LINGUISTICS AREA LECTURE CULTURE ABOUT ARRIVE INDIA WAS AUSTRALIA INTERPRET ABOUT ABOUT ICL ICL ABOUT
i always get sick in winter because i wear flip-flops.,HOUSE GET OVER/AFTER ENTER WEAR INSTITUTE GET BECAUSE BECAUSE JOIN INTERRUPT BETTER
the deaf man turned to the cop and gestured that he couldn't hear.,MAN HEADACHE HELP MANAGE/CONTROL TOGETHER/GO-STEADY_2 TOGETHER/GO-STEADY TOGETHER/GO-STEADY HELP HEADACHE DEAF AND TOMORROW HEARING COP TOILET
"i have to admit that sf copies boston a little, but anyway...",AGAIN AND ACCEPT BUT ADMIT ACT ALL-NIGHT BOSTON ACCEPT AUSTRALIA AAA ACT HAVE ANGELA ARRIVE
who is asking for directions?,SPRING NONE/NOTHING TIE_2+FISHING FOR-FOR WEDDING
my friends realized they didn`t want a pizza party because it has been the norm.,REALLY WANT THEN HOUSE IDEA FRIEND READY AUSTRALIA READY ALL-NIGHT AND HOUSE HOUSE REALLY+WORK ALSO ANGELA AAA
"when you finish homework, you can go play outside.",WHERE PLAN FINISH OUT FINE CANDY GO-AWAY WHEN LONG-AGO FINE
"if it snows, school is cancelled.",CANDY CRISIS PERMIT CANDY PING-PONG/TENNIS THIS ITS
when the three pigs grew up...,THRILL/WHATS-UP BREATHE WHEEL TREE GREATECHWAECH THROUGH WHEN THEN
who likes chocolate?,WHO FINISH WHO
"or, if they really need to arrest someone, cuff him with his hands in front of his body...",OF-COURSE TOMORROW OF-COURSE OF-COURSE WITH READY NEED ARREST PROCEED INHALE TOILET RAIN INTERCOURSE+fs-UP READY INCLUDE/INVOLVE TOMORROW INTERRUPT FRONT OF-COURSE REALLY NEED INTERPRET
"the next pig, well, he wasn't lazy...",THEREFORE HEAR THEREFORE HEAR/LISTEN HEARING+PERSON HEARING+PERSON NEXT-TO HERE HELP HEAVY HEAR THEREFORE THEN
"i was drinking underage, too.",INTERPRET IMPORTANT DRINK NOTHING BOXING INTERRUPT
why isn't there any chocolate cereal?,CHOICE MANY ANY+WHERE ACCOMMODATE ACCOMMODATE MANY THEREFORE COMMUNICATE
"if father arrives home late, he can`t help us with our homework.",GROUP/TOGETHER WITH BECOME CANNOT HEAR HEARING FATHER TEACHER HEARING BECOME HEARING FATHER HOME HOME CANNOT
be friends with their child's friend's parents. it's important to be connected and they must collaborate with others.,MAYBE NEXT-TO MAYBE TOMORROW LATE OTHER BEACH PARTY MUST IMPORTANT COLLEGE NOT-WANT BECOME COLD BETTER TOTAL MAYBE BEAUTIFUL MAYBE LATE CHOCOLATE COMMUNICATE BECAUSE CONCEPT LATE
the sushi i ate tasted weird. i hope it`s not spoiled.,INTERNET ICL NOT-KNOW INTERRUPT NOT INTRODUCE SUSHI IMPORTANT COMMUNICATE NOT IDENTIFY CELEBRATE IMPACT THINK+HOPE
john read a/the book.,BOOK BOOT JOHN BREAD
"if it's cold, my mom won't go out.",WONDER GOLD GOOD/THANK-YOU GOOD/THANK-YOU GO-AHEAD COLLAR COLLEAGUE GONE WONDERFUL WONDER OUT CHICAGO
is that john's father's car?,CHAT CARE_2 CAR+AGENT DIAGNOSIS THAT CAR KNOW-THAT BRUCE-WILLIS CAROL
"dad likes chocolate cereal, like me.",GRADUATE CEREAL MOTIVATE HATE VOMIT/HATE MOTIVATE VOMIT/HATE
"...you know, they have different buildings for different wards.  i went in and waited some more.",AGAIN SOMETHING/ONE GOOD/THANK-YOU JOIN BECOME PITCH-IN RAIN KNOW+NEG KNOW+NEG INTERPRET HOME GOOD/THANK-YOU INTERNET FORGET-IT MORE AGAIN JOIN SOMETHING/ONE SEARCH-FOR SEARCH-FOR WAIT
there are real implications behind the value of speech culture and what it means when it's given a voice.,AND ASIA WHAT ANGELA READY VALUE SPEECH HIT ANGELA AGAIN VALUE ANGELA FUTURE BEHIND VOICE MEAN HIT ASIA ASIA THAT HIT
mary is funny. she really wants an ugly dog.,UGLY MEAN FUNNY TAN READY MEAN READY WANT LIBRARY WANT+NEG
there's something strange about myself.,SOMETHING/ONE STRIPES LANDSCAPING BAWL-OUT GO-OUT STRANGE SOME+THING
some strange thing/person arrived.,STRANGE PERSON STRONG THINK COME ARRIVE
