input sentence,translation
wow! that watch costs three thousand dollars!,UNDERSTAND THOUSAND THOUSAND THAT WOW/AWFUL WATCH WATCH THAT
"vince lombardi, before his men walked onto the field, ",BEFORE_2 SUBLIMINAL-INFLUENCE MORE MORE MORE BORE EXPERIENCE THIS SENTENCE MORE
why did the friends dye their hair together?,FRIEND DYE WHY THEN DYE HAIR FRIENDLY DYE
do you like physics class?,PHYSICS LIKE CLASS_2+BOX/ROOM DO-DO CLASS
i love fireworks.,MOVE LOVE INFORM
"if i don't study, i will fail.",INTERPRET INFORM IDEA STILL INTERPRET STILL STILL IDENTIFY IMPORTANT INTERCOURSE+fs-UP
the students obeyed and listened to the teacher.,HUSBAND STUDY TOGETHER/GO-STEADY_2 TO/UNTIL STUDENT TOMORROW STUDENT TEACH+AGENT
"...this is really my favorite quote.  before that super bowl game,",WRITE BORE REASON SUPPOSE CHAT COOPERATE/UNITE POLITE FAVORITE/PREFER PAPER COOPERATE/UNITE WRITE BEFORE_2 CHAT SUPERIOR THAN
those friends went out together.,STUDENT TEACH+AGENT TEACH+AGENT OUT FIND/FIND-OUT
mary isn't a vegetarian.,AUSTRALIA AREA ANGELA AND AUSTRALIA AREA
will john give his father that car?,TEACHER DRIVE MOTHER+FATHER JOHN GIVE CHAT GIVE
"he went out of the bathroom, and he saw his mother looked so horrified as she was on the phone. he asked her, ""what's wrong?"" she said, ""oh, you made terrible noises.""  he was surprised about it.",FIND/FIND-OUT GROUP/TOGETHER GO-OUT DIFFERENT LOOK LOOK PERSON DIFFERENT FIND/FIND-OUT DIFFERENT NOISE NOISE GOOD/THANK-YOU ONE MOTORCYCLE BOSTON LOOK HEAR LOOK DIFFERENT FIND/FIND-OUT LOOK HEARING BOSTON LOOK GROUP/TOGETHER DIFFERENT ABOUT PERSON LOOK SOMETHING/ONE FIND/FIND-OUT GROUP/TOGETHER ABOUT DIFFERENT OTHER LOOK NOISE GOOD/THANK-YOU HERE DIFFERENT GOOD/THANK-YOU SOON PERSON HEAR OFTEN LOOK HEAR GO-OUT HEARING
no one wants to go.,NONE ONE NOW+AFTERNOON ONE NOT-YET
i hope there's pineapple cream cheese.,CREAM IND SCREAM CREAM CHEESE HOPE HOPE INTERCOURSE+fs-UP
when is the pizza party that friend is hosting?,FRIENDLY THAT THAT PARTY WHERE CHAT PIZZA_4 PARTY FRIEND
john has visited mary.,BUSTED MARRY VISION FASCINATED
john will visit mary.,BILL MARY JOHN SIT
who's driving?,TEACHER IX WHO WHOLE
"when my friend calls me on the video phone, the lights flash on and off.",SAME PERSON FRIEND SAME WHEN SAME SITUATION SOON HOME AND WHEN SAME NAME TIME MEAN ONE
they assigned me many tasks.,MEET SOME MEET MANY MEET
then it struck me: i had pulled the cigarette from my pocket and put it to my mouth.,AND HUSBAND TOMORROW THEN IDENTIFY FROM PUT IDEA TO/UNTIL AND CIGARETTE IDENTIFY INCLUDE/INVOLVE PUT INFORM FROM THEN TOMORROW FROM
"i looked at cows while i was driving and i felt sad for them because they couldn't even move. at end of the ""jail"", i saw a butcher shop where they were slaughtering the cows. i also saw some dead cows that were hanging!",AND AND SOME AREA THAT WHERE ALSO WHERE WERE WHERE WHERE AREA AND WHERE THAT AND WHERE BECAUSE WERE THAT BECAUSE WERE WHERE THAT WERE WHERE WHERE THAT SOME WERE FOR WHERE SOME AREA FOR BECAUSE THAT SOME SOME AND ALSO AND WHERE AND WHERE WERE BECAUSE SOME THAT ALSO AND
"...and here in boston is that the fall, in september, seems about the same.",UNDERSTAND THAT SEE WHERE HERE UNDERSTAND OUT THAT WHERE AND WHERE AND SAME BOSTON WHERE HERE WHERE ABOUT BOSTON
who loves john?,LOVE WAVES WHOLE
"in event of snow, school is cancelled.",RAIN DIFFERENT DIFFERENT RAIN CANCEL/CRITICIZE RAIN CANCEL/CRITICIZE SCHOOL
"that book you are reading now, i read a long time ago when i was young.",THAT TIME ASIA WAS WAS THAT WHEN AUSTRALIA AREA THAT WHEN BOOK READ ASIA TIME TIME TIME
last night i rented an awful movie.,MOVIE_2 LAST NIGHT AWFUL AWFUL AWFUL LAST
mother does not want to buy a house.,MOTHER ASIA AAA AREA BUY AUSTRALIA BUY MOTHER
the student likes chocolate.,STUDY CHOCOLATE STUCK STUDY
what did bob give his girlfriend?,fs- BOB THAT ARRIVE THAT GIVE
if a hearing person were to walk by and didn't know what was happening and who was there they probably would have assumed two people were fighting because of the grunting. that kind of sound makes you wonder.,WHAT WERE THAT WHAT HEARING HEARING HAVE HEARING THAT PEOPLE HEARING PERSON WHAT PERSON AND KIND THAT THAT KIND AND WHAT HEARING THAT AND TWO PERSON WHO HAVE KNOW HEARING PERSON PERSON AND AND AND AND KNOW KNOW THAT HEARING PERSON
the teacher likes movies.,THEN MOTHER OTHER MOVIE
"now, i`m wondering from now on with the new job, does that mean i might be moving around again for the next seven years or less?",FOR-FOR FROM NEW FOR FOR-FOR FOR FOR THAT THAT NEW FOR FROM WITH NOW NEXT FOR-FOR WITH NEW FOR-FOR FOR-FOR FOR NOW FOR NEW NEW FOR NOW NEW FOR MEAN
my first year at csun.,THAT CHAT CHAT CHAT FIRST
"the wolf said, ""i'm ready to eat you three.  i'll do it.""",REALLY GOOD/THANK-YOU GOOD/THANK-YOU TO/UNTIL GOOD/THANK-YOU REALLY+WORK TO/UNTIL REALLY READ EAT+NIGHT READ EAT+NIGHT GOOD/THANK-YOU TOILET EAT+NIGHT TOMORROW THREE EAT+NIGHT READ REALLY
"john doesn't usually take mary to work, they usually walk to work together.",MAKE REALLY WORK MAKE WALK TAKE TALK JOHN TALK JOHN WALK MARY WORK TO/UNTIL WORK TAKE
he removes the coffin lid and looks in.,HERE HEAVY AND AND THEN HERE COFFIN HEAR
for example howard dean ran for president as a democrat candidate in the 2004 iowa caucus.,EXAMPLE FOR ASIA ASIA IOWA IOWA PRESIDENT IOWA DEAN FOR FOR-FOR ASIA PRESIDENT FOR PRESIDENT IOWA IOWA EXAMPLE AREA
now mary knows john.,MARY LIBRARY MARY MARY
how to control making noises in the different places is also challenging.,ALSO SHOW DIFFERENT CHAT ALSO MAKE MAKE HEARING HEARING DIFFERENT ALSO TO/UNTIL
"last monday, i knew it would rain the next day.",IDEA WAIT IDENTIFY NEXT-TO NEXT-WEEK NEXT NEW LAST ADMIT NEXT FORGET-IT
i was looking back and saw two cops running.,AND BACK WAS LOOK AND IDENTIFY HEARING HEARING LOOK
maybe i could just let them know and say that i was sorry for going to the bathroom in the public.,SORRY FOR-FOR MAYBE SAY BATHROOM SORRY WAS KNOW BATHROOM SORRY BATHROOM BATHROOM FOR-FOR MAYBE AND WAS KNOW WAS BATHROOM FOR FOR-FOR
bob hasn't given the rose to his girlfriend.,THEN BOB GIVE BOB IX TOGETHER/GO-STEADY_2 CLOSE BOB TO/UNTIL SUPPOSE
my friend loves to go outside because he loves camping.,HERE HERE OUTSIDE HOUSE GOOD/THANK-YOU OUTSIDE OUTSIDE IX OUTSIDE BECAUSE
"i have to admit that during spring time in boston, it rains a lot.",HAVE THAT AREA ASIA SPRING TIME ADMIT THAT ADMIT ADMIT ADMIT ADMIT AREA AREA AUSTRALIA
i need to buy shorts.,ICL SHOW SHOULD SHOULD ICL
my father moved here to chicago.,FATHER WEATHER OTHER OTHER WEATHER GROUP/TOGETHER
the sister doesn't like chocolate cereal.,REPORTER CHOCOLATE SEMESTER REPORTER VOMIT/HATE CHOICE COMMUNICATE CHOCOLATE
i missed my morning class because i didn`t wake up to my alarm.,CLASS THING MORNING CLASS_2 MAKE TO/UNTIL MORNING MORNING MORE MAKE CLASS CLASS NONE/NOTHING TO/UNTIL CLASS
i was definitely deaf.,INCLUDE/INVOLVE DEAF INFORM INCLUDE/INVOLVE
he decided to waive the fine because he thought it was funny.,HEADACHE WAIVE DRIVE HEADACHE FINE FINE HEADACHE HEARING TO/UNTIL FINISH DECIDE FINISH
do you want butter?,IMPORTANT IMPORTANT GOOD/THANK-YOU DOLLAR_2
"after the movie ends, the teacher will buy a book to give to the student to read.",AFTER AFTER GIVE AFTER ASIA AFTER ASIA GIVE GIVE AFTER TEACHER BUY AUSTRALIA TEACHER AUSTRALIA AUSTRALIA BOOK AREA
"if the friends don't go out together, they will stay home and watch tv.",LONG-AGO AND ABOUT START FRIEND START WATCH GOOD/THANK-YOU AND FRIEND OUT STAY ABOUT STAY FIND/FIND-OUT STILL FIND/FIND-OUT
whose car is that?,CAR+AGENT CAR SUPPOSE CAR
"did john read the book?  yes, he already did.",HEAR YESTERDAY REALLY YES READY YESTERDAY HEAR+RUMBLE YESTERDAY HEAR HERE HEARING
"if mom doesn't walk to the store, there won't be any milk.",MANY TOMORROW WHERE WHERE WALK ANY ANY TALK MANY WALK WHERE MAYBE HERE MANY ANY HERE TO/UNTIL
the student likes chocolate.,PRESIDENT STUCK THEN DIFFERENT
when did you graduate high school? will you go to college?,GRADUATE TOMORROW WHERE WHERE TO/UNTIL COLD TO/UNTIL SCHOOL HIGH GRADUATE TOMORROW WHERE
"...he told his men, ""hey, remember: winning isn't everything--",COLD HEARING NONE/NOTHING WIN EVERYDAY WINNING EVERYDAY WIN WINNING HEARING EVEN WEDDING THING EVERYDAY BOXING NONE/NOTHING WINNING FISHING LIGHTNING
"from now on, i won't sleep. that's it. ",INTERNET SNOW UP-TO-NOW KNOW SNOW INFORM INCLUDE/INVOLVE WONDERFUL IDENTIFY IMAGINE SNOW INTERCOURSE+fs-UP INTERCOURSE+fs-UP IDENTIFY
did the teacher buy a house yesterday?,AREA GROUP/TOGETHER BUY AREA ASIA TEACHER ANGELA
he had made a videotape of himself riding on one wheel at 80 mph!! he is crazy!!,ANGELA AUSTRALIA ONE THING ABOUT AUSTRALIA ONE WHEEL ANGELA ONE AUSTRALIA AAA AUSTRALIA ANGELA ANGELA ASIA ASIA HEADACHE VIDEOTAPE AUSTRALIA WHEEL
"for example, in some areas of the world, people have a strong tendency to talk fast.",FOR-FOR SOME SOME STRONG PEOPLE PEOPLE AAA HAVE AREA HAVE SOME STRONG AUSTRALIA AUSTRALIA AREA ASIA TALK AREA
"when my friends go out, i'll take the time to do homework.",DO-DO TAKE HOME WHERE TIME FRIEND TO/UNTIL MAKE TIME TIME WHEN DO-DO WHEN WHEN
who lost the key?,SUNBATHE LOSE WHO THEN
who arrived?,WHO WHOLE
the boy wants new shoes.,WANT BOY WANT WANT_2 SHOWER
"the voice can tell you if a person is intelligent, whether or not they went to college and whether or not they went to a high ranking college.",TELL TELL AND PERSON AND AND VOICE VOICE PERSON VOICE ASIA COLLEGE NOT VOICE AREA AND AND AND PERSON COLLEGE AUSTRALIA VOICE AREA COLLEGE PERSON COLLEGE TELL COLLEGE COLLEGE
"really, i know, i am sure you guys who have lived in a dorm, you hate the ras.  but anyway...",ICL LIVE SCREAM ICL KNOW+NEG IDENTIFY ANY+ONE KNOW AND GOOD/THANK-YOU ICL ABOUT ABOUT REALLY IMPORTANT KNOW FUTURE ABOUT READ AND ACT READY INFORM LIVE KNOW RAIN
i tended to sneak in and cause problems for another residences.,SNEAK OTHER MOTHER+FATHER OTHER SNEAK AND FOR-FOR ICL CAUSE INSURANCE/INFECTION FOR
"the cop said, ""no, i saw it very clearly.""",IDEA IDEA VERY COP VERY VERY VERY IDENTIFY VERY ICL VERY ICL COP
"i was relieved, because it was important that nobody see me.  ",HIT WAIT SEEM HOUSE BECOME INDIVIDUAL INCLUDE/INVOLVE CHAT LITTLE-BIT WHAT HOUSE IDEA
the students must learn to listen to the teacher because the teacher is in charge.,MUST RAIN LISTEN TEACHER LISTEN BECAUSE TEACHER HOUSE GROUP/TOGETHER GROUP/TOGETHER LEARN MUST MUST LISTEN MUST
has the teacher cleaned the classroom yet?,FATHER OTHER THEN CLASS MOTHER+FATHER MOTHER+FATHER OTHER
"when it's loud, it can be seen as a lack of politeness, as barbaric.",ASIA ASIA ABOUT WHERE ABOUT ASIA ANGELA AND AREA CAN HIT AUSTRALIA ANGELA AREA AREA WHEN ANGELA AREA
where is your friend driving to?,HEARING DRIVE WHERE WHERE NONE/NOTHING HERE
the students gave a book to the teacher.,TEACH+AGENT TEACH+AGENT AAA AAA LOOK ARRIVE ANGELA ANGELA
then what happened was a wolf arrived in the area,WOLF WOLF THEN AAA AAA THEN THEN AAA THEN
i've been here all day; i want to leave.,FOOTBALL HERE TO/UNTIL FOOTBALL WANT WHERE TOMORROW TO/UNTIL WHERE HERE ICL TOMORROW
was i shitfaced drunk last night?,RECENT-PAST INVITE/HIRE DRUNK RECENT-PAST RECENT-PAST LAST
while the paper manila envelope...,PAPER MAN MANILA SUNBATHE THEN PAPER MANILA
"if all the students arrive on time, there won't be a test.",AUNT ARRIVE VACATION AREA ALL AREA ARRIVE ALL AREA ALL ANGELA HERE ARRIVE ARRIVE ANGELA
all the boys each give the teacher an apple.,TEACHER MOTHER+FATHER ALL EACH TEACH+AGENT TEACHER CAN OTHER MEAN
"first it tends to be nasal.  this is referred to as ""nasal resonance disorder.""",ASK TO/UNTIL TO/UNTIL BECOME DISCUSS TOTAL TEND FORGET-IT BELONG MAYBE TO/UNTIL THINK EXPERIENCE SIT REFUSE TO/UNTIL TOMORROW
last night i did a lot of homework.,ATTENTION-WAVE ARRIVE AUSTRALIA LAST AND LAST AUSTRALIA ASIA
do you think obama will be elected again for his second term as president?,AGAIN FOR-FOR OBAMA SECOND MAYBE OBAMA THING DO-DO STILL FOR-FOR FOR OBAMA SECOND AGAIN
she pulled a bunch of pots from the cabinet and went back upstairs to my room.,AREA AND FROM AAA BACK BACK AREA POTS ANGELA AND FROM FROM POTS ASIA AUSTRALIA BACK
"when we arrive in india, i have to send my family a postcard thanking them for support.",ARRIVE AUSTRALIA SEND SEND SEND ARRIVE SEND FOR ARRIVE AREA SEND ARRIVE ASIA ARRIVE ANGELA SEND ARRIVE AREA
"mary's not here, she just left.",CANNOT NOT-YET NOT-YET CANNOT NOT-MIND NOT NOT HERE NOT
"the baby is just deaf. it's not their fault, they're doing perfectly fine.",NOT MUST CANNOT FINE FINE FINE BABY FINE NONE/NOTHING MUST DOING DEAF BABY NOT DOING MUST BABY DOING THING
what did bob give to his girlfriend?,WHAT TOMORROW WHAT LIVE WHAT ARRIVE BOB
bob hasn't gone to the post office.,TO/UNTIL GONE SOMETHING/ONE GONE GONE TOMORROW POSS NEXT-TO ONE
or ask the collided group about the car and if the glass was broken?,ABOUT COLLIDED WAS WAS GROUP/TOGETHER COLLIDED ABOUT CAR COLLIDED GROUP CAR WAS AND ASK
"i was driving and i got a flat tire, so i called aaa and they came very quickly.",SO-SO WAS AUSTRALIA SO-SO AND AUSTRALIA ASIA VERY AND AAA AUSTRALIA AUSTRALIA AUSTRALIA VERY SO-SO FLAT VERY VERY ANGELA
the flat road was boring but at least it was safe!,LEARN LAST EAT FLAT WAS FLAT ROAD FLAT SAFE FLAT ROAD
"if i decide not to swim in the water, i will walk on the shore.",NOT WIN SWIM ICL SWIM WALK SWIM TALK TO/UNTIL SWIM TALK TO/UNTIL DECIDE ICL NOT DECIDE
i had a big bruise near my eye.  why...,NOISE HEAR NOISE AND ICL A-LOT IDENTIFY ABOUT NOISE ABOUT WHY WHY
where do you work?,HERE WORK WORD WORD
"have hearing friends come over, to socialize.",HEARING HEARING HAVE COME HEARING HEAR HEAR HAVE
"no, i just finished homework.",INTERNET IMAGINE MUST MUST ICL MUST
i hate asking for directions and then having to read lips and gestures to figure out the directions.,OUT READ HATE AND AND THEN HAVE READ OUT HATE AND IDENTIFY HATE READ NONE/NOTHING HEARING ICL READ
obama is from philadelphia.,ENNIS THIS FROM CRISIS
the teacher likes chocolate.,TEACH+AGENT TEACHER TEACHER WEATHER
"when the sun rises, he asks himself, what was that, with the shaking? ",THAT HEARING KNOW-THAT THAT SUNSET THAT CHAT HEAR WHEW/RELIEVED HEARING CHAT WHERE ASK_2 ASK_2 HERE THAT
i braced myself as we went down--i was expecting to fall out.,FALL ICL SELF FALL DIFFERENT FALL ICL HEARING WAS FALL WAS SMALL TO/UNTIL TO/UNTIL ICL
the park is crowded because the kids love playing there.,PLAY CROWDED PARTY LOVE LOVE HOUSE PARK PLAY PARK REFUSE
"while i was a graduate student, in a linguistics class, a professor gave a lecture about syntax.",AREA LINGUISTICS AREA ABOUT GRADUATE LINGUISTICS WAS ABOUT ANGELA ASIA LINGUISTICS AUSTRALIA LINGUISTICS AREA LECTURE AREA ANGELA ANGELA AAA
i always get sick in winter because i wear flip-flops.,OVER/AFTER BECAUSE WEAR INFORM WIN GET SICK HOUSE ICL INFORM HOUSE ALWAYS
the deaf man turned to the cop and gestured that he couldn't hear.,DEAF HEADACHE AND HEAR THAT HEADACHE COP MANY MAN MAN THAT MANY AND MANY AND
"i have to admit that sf copies boston a little, but anyway...",BOSTON THAT BOSTON AAA ASIA ADMIT ADMIT THAT THAT AUSTRALIA THAT AAA AUSTRALIA HAVE BUT
who is asking for directions?,DIRECT FORMERLY DIRECT WHO HEARING
my friends realized they didn`t want a pizza party because it has been the norm.,BECAUSE BECAUSE ARRIVE FRIEND AAA ASIA AUSTRALIA ABOUT WANT ANGELA ASIA BECAUSE AND ANGELA ASIA ABOUT AAA
"when you finish homework, you can go play outside.",FIND/FIND-OUT PLACE GO-OUT PLAID GOOD/THANK-YOU HOME GOOD/THANK-YOU CAN CANNOT FINE
"if it snows, school is cancelled.",CAN CAN PERMIT LITTLE-BIT SNOW HIT CANCEL/CRITICIZE
when the three pigs grew up...,PIG THREE THREE FREE THRILL/WHATS-UP THREE WHEW/RELIEVED WHEW/RELIEVED
who likes chocolate?,CAKES CHOCOLATE CHOCOLATE
"or, if they really need to arrest someone, cuff him with his hands in front of his body...",OFTEN NEED FRONT ARREST IX JOIN ARRIVE ARREST RAIN READY ARREST ARREST FROM REALLY NEED FRONT ARREST NEED RAIN FRONT WITH ARREST
"the next pig, well, he wasn't lazy...",HEADACHE NEXT NEXT HEAD NEXT PIG NEXT-WEEK NEXT-TO HEAR+NOISE NEXT-WEEK HERE HEAR HEADACHE
"i was drinking underage, too.",INTRODUCE ICL INCLUDE/INVOLVE ICL ICL THING
why isn't there any chocolate cereal?,ANY CHOCOLATE ANY CHOCOLATE WHY LEAVE-THERE CHOCOLATE LATE
"if father arrives home late, he can`t help us with our homework.",HOME ARRIVE WITH HERE FATHER HEADACHE FATHER HOME HELP CAN WITH HEADACHE HERE FATHER WITH
be friends with their child's friend's parents. it's important to be connected and they must collaborate with others.,PARTY WITH IMPORTANT MUST BETTER TO/UNTIL IMPORTANT AND AND AND IMPORTANT WITH AND WITH MUST MUST MUST TO/UNTIL AND IMPORTANT IMPORTANT MUST TO/UNTIL AND TOMORROW
the sushi i ate tasted weird. i hope it`s not spoiled.,SUSHI HOPE CANNOT HOPE NOT SUSHI HOPE LATE HOPE SUSHI NOT-MIND IDENTIFY INCLUDE/INVOLVE NOT
john read a/the book.,fs- REALLY BREATHE REALLY+WORK/BUSINESS BOOK REALLY
"if it's cold, my mom won't go out.",COLLEGE GOOD/THANK-YOU+NIGHT COLLEGE COLD GONE GOOD GOOD/THANK-YOU+NIGHT GO-OUT COLLEGE GOOD GOOD WONDERFUL GOOD
is that john's father's car?,THAT CHAT KNOW-THAT THAN CARE CARRY CARRY THIS CARE
"dad likes chocolate cereal, like me.",LIKE LIKE LIKE LIKE COMMUNICATE CHOCOLATE LATE
"...you know, they have different buildings for different wards.  i went in and waited some more.",IDEA DIFFERENT RAIN GOOD/THANK-YOU RAIN KNOW DIFFERENT MORE GOOD/THANK-YOU DIFFERENT RAIN KNOW HOME AGAIN ICL HOME ICL RAIN HOME GOOD/THANK-YOU KNOW
there are real implications behind the value of speech culture and what it means when it's given a voice.,WHEN AAA AREA WHEN AND AREA AND AREA AND ANGELA AUSTRALIA WHAT WHAT AND AND ASIA ASIA ASIA VALUE ANGELA AUSTRALIA
mary is funny. she really wants an ugly dog.,REALLY+WORK MARY READ MARY MAN UGLY CAN READ REALLY THAN
there's something strange about myself.,SOMETHING/ONE SOMETHING/ONE SOMETHING/ONE CHANGE STRANGE FIND/FIND-OUT STRANGE
some strange thing/person arrived.,THIRD-IN-LIST THING SOME AVERAGE/RANGE BECOME THING
"if john eats spinach, he will get sick.",JOHN HEAR HEARING HEADACHE JOHN HEAR EAT+NIGHT GET HEADACHE
"a man walking saw money on the ground, and seeing no one was around, he pocketed it.",ONE AREA MAN AREA AND MONEY ONE AUSTRALIA WAS AREA AND WAS HEADACHE MONEY MAN MONEY ANGELA HEADACHE HEADACHE
often they don't realize how much noise they are making. so they're not as quiet as they think.,HOW HOW QUIET MAKE NOISE QUIET NOT QUIET HOW NOISE HOW REALLY MUCH SO-SO MUCH SO-SO REALIZE NOT NOISE HOW NOT CANCEL/CRITICIZE MUCH
"i was on i-80 all the way across the country and then i eventually got on i-90.  i expected that it would take me maybe three or four days to drive across the country. unfortunately, i was wrong!",ICL MEAN ARRIVE SOME SAME POSS EXPERIENCE TO/UNTIL MAKE SAME SAME FOR BOSTON REALLY SAME FOR PERSON PERSON BOSTON ONE MAKE REALLY MAKE TO/UNTIL ONE REALLY THAN PERSON ARRIVE PERSON ARRIVE FOOTBALL SAME REALLY PERSON REALLY FOR MAKE PERSON REALLY GAME MAKE REALLY PERSON PERSON FOR MAKE
i noticed some animal crossing the road.,NOT-MIND ANIMAL SOME ICL ICL NOT-MIND HOME
mary arrived late.,ARRIVE LIBRARY MARY
it must be ripped fast to reduce the noise.,BECAUSE BECAUSE RECENT-PAST FORGET-IT TO/UNTIL NEXT-TO MUST MUST BELONG
the game finishes before 6? what time?,SAME GAME GAME THAT FINE FIND/FIND-OUT FINE GAME
"i thought ""why don't i just drive on"". ",INTERNET MUST WHY GIVE PAST+NIGHT WHY MUST INTERCOURSE+fs-UP ARRIVE WHY WHY INTERPRET
