input sentence,translation
the friends have not played frisbee.,DEAF NOT LIKE WORK IX QM POSS THEN DEAF THEREFORE FRISBEE THEN THEREFORE fs- DONNA POSS FATHER SAME FUTURE DCL THEREFORE
mother cleans the kitchen.,NOW MOTHER+FATHER THEN POSS WHEN
mother bought a car.,IX DRIVE SCL CAR WHERE MOTORCYCLE WHY QM CAR MOTIVATE CAR MOTHER CAR BLUE MOTIVATE MOTHER MOTORCYCLE MOTIVATE BOOK CAR BUOY MOTHER+FATHER BUOY
"really, i wasnt sure.",SPEECH/LECTURE FUTURE BUY LECTURE READY REALLY+WORK/BUSINESS GESTURE SPEECH/LECTURE ADVENTURE REALLY+WORK/BUSINESS REALLY REALLY+WORK PICTURE REALLY REALLY+WORK REALLY+WORK/BUSINESS LECTURE READ REALIZE CULTURE PICTURE REALLY+WORK SPEECH/LECTURE READ REALLY+WORK/BUSINESS REASON READ_2 REALLY+WORK PRESSURE READY REALLY+WORK FUTURE GESTURE REASON READ_2 REALLY+WORK/BUSINESS ADVENTURE  READY CULTURE REALLY FUTURE READ_2 REALLY READY READ DCL LECTURE PRESSURE READ_2 REASON READ_2 READY REALLY SPEECH/LECTURE REALLY READ_2 PRESSURE READY PRESSURE ADVENTURE LECTURE CULTURE READ GESTURE PRESSURE REASON READ_2 FOR REALIZE
it was perfect--there was a good distance between the doors.,HAVE LOOK # SALE THAT SOMETHING/ONE THAT REALLY DCL TALK SCL NOT THAT TIME STILL NOT HAVE DEAF BUOY DCL QM REALLY BUT fs- TO JOHN NOW WHY QM DCL BUOY WHO fs- BOB FOR
a hidden expression to let the professor know that the syntax linguistics class is boring.,TUBING BRING NOW+MORNING WATER+TUBING SWASHBUCKLING SWIRLING BUILDING LIGHTNING TIE_2+FISHING TEXTING WATER+TUBING BEING EVERY-MORNING TUBING TRACK-RING EVERY-MORNING SWIRLING HEARING KNOW-NOTHING THING NOTHING LIST-ORDER-RING SPRING MORNING IRRITATING MEETING EAT+MORNING SWIRLING INTERESTING EVERY-MORNING INTERESTING HEARING BOXING SPRING LIGHTNING SPRING WEDDING NONE/NOTHING INTIMIDATING BOXING SWIRLING ROWING MEETING KING LANDSCAPING STRING ROWING BUILDING STRING DOING NOTHING ROLL-ON-FLOOR-LAUGHING NOW+MORNING INTIMIDATING MORNING HEARING LIGHTNING BOXING MEETING RING WYOMING NONE/NOTHING BRING KING LANDSCAPING THING EVERY+THING TIE_2+FISHING IRRITATING ROWING
so i didn`t need to worry about attending a hearing school or a deaf school.,COOL DEAF STOOL DRIVE IX WHO NOT DCL IX
...that's kind of how the stitching felt.,THANK-YOU DEAF THANK-YOU fs- LOX  HOUSE THATS-ALL BELT NOW THANK-YOU NOW IX THAT DEAF SCL BUOY BELT THATS-ALL SCL DCL FINISH THANK-YOU THAN THANK-YOU BELT REALLY FUTURE THAT FATHER THATS-ALL WHO THANK-YOU THAT THAN THATS-ALL WHO THAT THATS-ALL THANK-YOU THAN THAT CAR NOT BELT QM THANK-YOU BELT THAT
the teacher enjoyed (the movie) but the kids did not like the movie.,THEN GO-OUT fs- RENT THEN MOVIE NOT THEN MOVIE WHY REALLY POSS fs- CREAM+CHEESE IN fs- THEN THEREFORE  MOTHER SCL THEN
"wow, that coat you just bought looks warm!",ALARM WARM IX NOT WARM WHERE ALARM WHO ALARM WOW/AWFUL  ALARM NOT SCL IN WOW/AWFUL ALARM WHERE WOW/AWFUL BUOY WOW/AWFUL WOW FOR
mother bought one book yesterday.,MOTHER IX FRIDAY
"once my friends start dying their hair, many more people will follow.",ONCE THAT FLOW FOLLOW FINISH ONCE ONCE-IN-A-WHILE FLOW NOT FEEL A-LEVEL-BELOW PEOPLE BLOW FOLLOW ONCE-IN-A-WHILE BLOW IX ONCE-IN-A-WHILE ONCE ALLOW NOT ONCE ALLOW WHY SWALLOW ONCE ALLOW
"people make different judgments that are in conflict, giving rise to sensory politics.",MOTHER LINGUISTICS WHO fs- RENT PEOPLE FUTURE RAIN POLITICS IX DCL PHYSICS NOT BUY IX LINGUISTICS BUOY SCL WHY
the car is broken.,POSS FATHER IX THEREFORE THEN DRIVE THEN MOTHER THEN FUTURE THEN THEREFORE  THEN THEREFORE POSS  DCL SCL BUOY
"occasionally, i would pass a house or two.",IN TIME-TWO POSS OCCASIONALLY NOT THOSE-TWO OCCASIONALLY TWO TIME-TWO QM IX HAVE TWO THOSE-TWO IX TWO OCCASIONALLY POSS TWO SCL TWO IX NOT OCCASIONALLY TIME-TWO  TIME-TWO fs- THOSE-TWO TIME-TWO DCL THOSE-TWO TIME-TWO THOSE-TWO POSS
my friends are travelling together.,GRANDMOTHER HER GRANDMOTHER GROUP/TOGETHER GATHER TEACHER BROTHER OTHER TEACHER TOGETHER MOTHER WEATHER MOTHER+FATHER MOTHER GRANDMOTHER TOGETHER GATHER
mother bought a book yesterday.,THREE-DAY MOTIVATE YESTERDAY FOUR-DAY FRIDAY THURSDAY EVERY+fs-DAY MOTIVATE MOTHER THURSDAY FOUR-DAY FRIDAY YESTERDAY MOTIVATE THURSDAY EVERYDAY MOTORCYCLE MOTIVATE THURSDAY EVERY+fs-DAY MOTIVATE MOTORCYCLE MONDAY MOTHER MOTORCYCLE fs- MONDAY THURSDAY MOTORCYCLE
that used to be john's car.,REALLY CAR WHERE NOT THAN THAT BUOY FUTURE THAN NOT CAR SCL WHERE CAR # IF THAT KIND THATS-ALL THANK-YOU DEAF CAR THAT POSS
my mother got pregnant with me.,TEACHER SHOULD WHO
are jen and joe married?,IDENTIFIED  HORRIFIED AREA IDENTIFIED AREA WHO HORRIFIED # OR ON HORRIFIED AREA IX SATISFIED IX DEAF IDENTIFIED HORRIFIED SATISFIED IDENTIFIED REALLY fs- CREAM FOR POSS SCL AREA MUST IDENTIFIED AREA IDENTIFIED AREA FATHER LOOK IX SATISFIED DCL # SATISFIED SCL SATISFIED THAT POSS SISTER NOW
mother should not buy that car.,MOTORCYCLE MOTHER fs- LATE CAR MOTIVATE CAR FOR CAR BUOY ARRIVE BUOY FINISH WHY # IF fs- LATE QM CAR MOTHER+FATHER BUOY MOTIVATE POSS MOTHER+FATHER MOTORCYCLE SCL MOTHER MOTIVATE MOTORCYCLE SAME MOTIVATE TO/UNTIL SCL MOTORCYCLE NOW WHY
john has not yet finished reading the book.,COOK CLOSE-BOOK OPEN-BOOK IN OPEN-BOOK NOT JOHN OPEN-BOOK NOT WORK JOHN ARRIVE LOOK SCL CLOSE-BOOK COOK LOOK WHY LOOK CLOSE-BOOK JOHN QM WHY OPEN-BOOK COOK BOOK JOHN FUTURE CLOSE-BOOK # BOOK JOHN POSS OPEN-BOOK fs- JOHN-STEWART CLOSE-BOOK JOHN-STEWART QM IX fs- BOOK QM # JOHN LOOK SCL BOOK COOK NOW
"i thought the weather was nice, a little rainy but it was nothing.  people were wearing long sleeves!",BCL NOT fs- MARY ARRIVE TALK WHY DRIVE TO/UNTIL REALLY IX MUST BUY WAVES DRIVE WAVES THAT fs- IT SCL NOT FROM MOTHER ARRIVE TO/UNTIL THAT IX DO-DO # NO BIG DCL QM BUOY  - WAVES POSS SCL  WAVES NOW WAVES DCL # DO MOTHER  ON THAT WHO ARRIVE BUY SHORTS WAVES WORK WITH VOICE - AUSTRALIA REALLY NONE/NOTHING WHO FINISH - WAVES IX CAR ON FATHER
i'm working.,MORNING SWASHBUCKLING EVERY+THING NEXT/UPCOMING FISHING IRRITATING TAPE-RECORDING OUTGOING BOXING LIGHTNING NOW+MORNING EAT+MORNING WINNING WEDDING THING TIE_2+FISHING MEETING NONE/NOTHING LANDSCAPING FISHING WATER+TUBING BRING INTIMIDATING ANY+THING STRING LIGHTNING TUBING SWIRLING MORNING WEDDING NOTHING NEXT/UPCOMING SPRING WYOMING TRACK-RING THING WATER+TUBING NONE/NOTHING KING OUTGOING TEXTING STRING INTERESTING BRING BUILDING HEARING BRING FISHING STRING INTIMIDATING THING TEXTING EVERY+THING BOXING ROWING RING NONE/NOTHING WATER+TUBING SOME+THING NONE/NOTHING IRRITATING INTERESTING SWIRLING ANY+THING INTIMIDATING KNOW-NOTHING ROLL-ON-FLOOR-LAUGHING RING MEETING BRING
did mother already walk to the store?,# DEMI-MOORE MOTHER DEMI-MOORE BEFORE WORK MOTHER MORE DEAF BORE THEREFORE
does the game end at six?,WHEN SIX MUST WORK DEAF SCL
i walked  to the market.,NOW GET-TICKET MARKET fs- IX FINISH IX fs- JOHN ARRIVE BUOY SCL BUOY MARKET BUCKET SCL REALLY BUCKET NOW FUTURE BUCKET IX LIKE  BUCKET GET-TICKET  FATHER LIKE  MOTHER BUCKET TO/UNTIL DCL GET-TICKET
i don't want to buy shorts.,SPORTS fs- CREAM+CHEESE THAT WHERE SCL WHO
"a deaf person approches you and they don't talk, suppose they're mute, and you're trying to figure them out.",OUT WORK-OUT GO-OUT BAWL-OUT WORK-OUT SCOUT FIND/FIND-OUT+#OUT ABOUT SCOUT ABOUT RUN-OUT SCOUT TAKE-OUT BOY+SCOUT WORK-OUT RUN-OUT KICK-OUT FILL-OUT BOY+SCOUT WORK-OUT DCL FIND/FIND-OUT+#OUT FILL-OUT WORK-OUT FIND/FIND-OUT fs- TAKE-OUT KICK-OUT
"i went to la after finishing high school.  i went to college at csun, calfornia state university at northridge. i went in '96.",SCL NOW ARRIVE ONE TWO # HS FUTURE RAIN NONE/NOTHING FROM ONE DCL WHY # SALE THAT BOOK DCL THAT NOT DCL TALK IN SCHOOL NOT DRIVE NOT HAVE BOOK SCL DCL TO/UNTIL IX HAVE  - BIG
why is jack nauseated?,WHY+NOT BUSTED WHY+NOT ADDICTED NOT ADDICTED NOT # EXCITED FASCINATED fs- WHY WHY+NOT EXCITED WHY+NOT EXCITED DIMWITTED ORIENTED FASCINATED REALLY WOW FASCINATED WHO ADDICTED IX ORIENTED POSS FASCINATED THAT ORIENTED SOCIAL/INTERACT EXCITED WHY+NOT FASCINATED ADDICTED WHY ADDICTED DIMWITTED WHY+NOT ADDICTED WHY DEAF ADDICTED NOW BUSTED FASCINATED # DIMWITTED BUSTED DIMWITTED GIVE DIMWITTED FINISH  BUSTED DIMWITTED ADDICTED MOTHER ORIENTED EXCITED DIMWITTED WHY+NOT IX WHY+NOT FASCINATED ORIENTED POSS HOUSE BUSTED IX
the teacher didn't make the reading required. it's uncertain whether or not john will read the book now.,KNOW THEN NOW NOT-KNOW KNOW THEN UP-TO-NOW THEN NOW IX THINK NOW THEREFORE SNOW NOW NOT-KNOW SNOW THEREFORE NOT-KNOW THEN  NOW KNOW THEN SCL THEN NOT-KNOW THEREFORE NOW THEN UP-TO-NOW SCL THEN THEREFORE FATHER
there are many types of variations related to voices correlated with what is not normal.,THEREFORE SCL THEN BCL IN
john is arriving.,WEDDING IRRITATING JOHN EAT+MORNING MORNING FISHING EVERY+THING RING ROLL-ON-FLOOR-LAUGHING NOTHING IRRITATING RING LIGHTNING INTERESTING NEXT/UPCOMING LIGHTNING BOXING WINNING HEARING STRING JOHN KNOW-NOTHING WEDDING EVERY-MORNING NONE/NOTHING JOHN ROWING TAPE-RECORDING TUBING ROWING WATER+TUBING EVERY+THING MORNING WINNING OUTGOING STRING WATER+TUBING TRACK-RING WEDDING BUILDING HEARING KING KNOW-NOTHING HEARING NOTHING INTIMIDATING WYOMING TAPE-RECORDING EVERY+THING LANDSCAPING STRING BRING NOTHING ROLL-ON-FLOOR-LAUGHING OUTGOING WINNING MORNING TRACK-RING BEING STRING SWIRLING EAT+MORNING SPRING EAT+MORNING TAPE-RECORDING WYOMING BOXING EVERY-MORNING STRING HEARING
friends haven't started playing frisbee.,FRIDAY FRISBEE IX GO-OUT FRISBEE FINISH FRIDAY  FRIDAY FRIENDLY WORK FRIENDLY FRIDAY FRISBEE FRIEND WHY FRISBEE WHO FRIENDLY FRISBEE CAR BREAK-DOWN # VP FRISBEE POSS FRIENDLY FRISBEE WHY NOT IX FRIENDLY FRISBEE JOHN FRISBEE FRIENDLY FRIEND WOW FRISBEE FRIENDLY FRISBEE IX FRIEND WHO MUST NOW FINISH WORK FRISBEE  FRIEND FRIDAY FRIEND HOUSE NOT FRIEND FRIDAY  FOR FRISBEE FRIEND WHY FRISBEE  FOR CAR BUY MOTHER FUTURE FRISBEE
which house did the student's father buy?,BUY fs- SUE WHITE ARRIVE WHITE WHO WHIP WHICH WHITE QM BUY WHICH
one girl who lived right next to me.,ONE-DOLLAR CHROME ONE-THOUSAND fs- ONE-HOUR BECOME ONE+HUNDRED SOME
"no, the car didn't break down.",NOT DROWN NOTHING-AT-ALL NOT PASS-DOWN TOUCHDOWN BROWN NOT-KNOW TOUCHDOWN OWN NOT+MUST NOT-MIND NOT-CARE DROWN TOUCHDOWN NOT-KNOW DROWN NOT-KNOW BREAK-DOWN NOT+MUST DROWN BREAK-DOWN DOWN LIE-DOWN NOT-LIKE NOT TOUCHDOWN NOT-LIKE LIE-DOWN NOT-LIKE NOT+MUST BREAK-DOWN DROWN PASS-DOWN TOUCHDOWN BROWN NOTHING-AT-ALL DOWN BROWN TOUCHDOWN BROWN NOT-LIKE NOT-WANT NOT-MIND DOWN NOT-WANT BROWN DOWN PASS-DOWN NOTICE NOTHING-AT-ALL NOT-LIKE NOT-YET LIE-DOWN NOT-MIND NOT-CARE OWN NOT-YET NOTICE BROWN NOTICE LOOK-DOWN PASS-DOWN OWN NOT+MUST OWN NOT-KNOW NOTHING LIE-DOWN NOT
i was relief and it was good that we got regular and open-minded cop.,REALLY COP # WHEN COP LOOK SEE THROW COP IX DCL fs- ORIENTATION  NOW SCL FUTURE POSS NEW PEOPLE  FATHER IX COP # COP MOTHER
"for example, the journal paper, which has holes in the paper, if you rip it slowly...",FOR FOREVER WHERE FOREVER FORMERLY MOTHER FORK FOREVER FOR # LA # FOR FOR-FOR WHY FOR-FOR fs- FORGET-IT FOR FOREVER FOR-FOR fs- LATE
my other friends joined me last night.,ALL-NIGHT EIGHT STOPLIGHT TWENTY-EIGHT OVER-NIGHT STRAIGHT TWENTY-EIGHT SHORT-HEIGHT EIGHT GOOD/THANK-YOU+NIGHT ALL-NIGHT NIGHT EAT+NIGHT NOW+NIGHT ALL-NIGHT RIGHT PAST+NIGHT SHORT-HEIGHT HEIGHT PAST+ALL-NIGHT PAST+NIGHT SHORT-HEIGHT STAY-AWAKE-ALL-NIGHT FIGHT TWENTY-EIGHT GOOD/THANK-YOU+NIGHT PAST+ALL-NIGHT  NIGHT SHORT-HEIGHT STOPLIGHT SHORT-HEIGHT STOPLIGHT ALL-NIGHT TWENTY-EIGHT STAY-AWAKE-ALL-NIGHT PAST+NIGHT SHORT-HEIGHT GOOD/THANK-YOU+NIGHT HEIGHT TWENTY-EIGHT ALL-NIGHT ALRIGHT PAST+ALL-NIGHT OVER-NIGHT STRAIGHT FIGHT SHORT-HEIGHT STAY-AWAKE-ALL-NIGHT RIGHT PAST+ALL-NIGHT  PAST+ALL-NIGHT ALRIGHT NIGHT TWENTY-EIGHT RIGHT OVER-NIGHT ALL-NIGHT PAST+ALL-NIGHT NIGHT HEIGHT EIGHT  STOPLIGHT OVER-NIGHT STAY-AWAKE-ALL-NIGHT EIGHT NOW+NIGHT ALL-NIGHT
"like when a person is speaking, somebody can observe and analyze their identity,...",REALLY PERSONALITY LIKE OPPORTUNITY LIKE UNIVERSITY QUALITY POSS CITY/COMMUNITY IN LIKE CITY/COMMUNITY OPPORTUNITY LIKE FRATERNITY SCL PITY OPPORTUNITY PITY SAME CITY OPPORTUNITY CITY RESPONSIBILITY OPPORTUNITY CITY/COMMUNITY FINISH CITY/COMMUNITY IX PITY
my friend doesn`t want to buy a plaid shirt.,# DO SHIRT ARRIVE VOLUNTEER/SHIRT NOW
john has just given (his) mother chocolate.,GATE EVALUATE SEPARATE ROOMMATE SEPARATE CLOSE-GATE EVALUATE SEPARATE DELIBERATE HATE DECORATE VOMIT/HATE SEPARATE VOMIT/HATE LATE DELIBERATE MOTIVATE JOHN-STEWART DECORATE STATE CELEBRATE SEPARATE COMMUNICATE ACCOMMODATE DATE VIBRATE CELEBRATE SEPARATE GRADUATE VOMIT/HATE JOHN-STEWART INTERACT/COMMUNICATE DATE CLOSE-GATE JOHN-STEWART DECORATE VIBRATE ROOMMATE DECORATE LATE GRADUATE VOMIT/HATE VIBRATE COMMUNICATE JOHN EVALUATE DECORATE CLOSE-GATE CHOCOLATE EVALUATE VOMIT/HATE JOHN-STEWART ROOMMATE EVALUATE JOHN ROOMMATE COMMUNICATE CHOCOLATE EVALUATE ACCOMMODATE COMMUNICATE STATE DATE DECORATE ACCOMMODATE LATE HATE ROOMMATE LATE JOHN
he drank coffee all day.,EVERYDAY FOUR-DAY ALL-DAY FRIDAY MONDAY SIX-DAY THURSDAY SIX-DAY EVERYDAY DAY MONDAY THURSDAY DAY YESTERDAY FOUR-DAY POSS SIX-DAY THURSDAY DAY FRIDAY THREE-DAY EVERY+fs-DAY THREE-DAY THURSDAY DAY THURSDAY TODAY EVERYDAY MONDAY TODAY EVERYDAY EVERY+fs-DAY DAY BIRTHDAY MONDAY EVERY+fs-DAY FRIDAY DAY SIX-DAY # WHEN POSS MONDAY DAY IX EVERY+fs-DAY MONDAY WHY YESTERDAY DAY  THURSDAY DAY BIRTHDAY FOUR-DAY  TODAY MONDAY FOUR-DAY SIX-DAY BIRTHDAY FOUR-DAY SCL FOUR-DAY BIRTHDAY THREE-DAY SIX-DAY FOUR-DAY DAY ALL-DAY
it's john's mother? she's buying a house?,ITS CAUSE APPLAUSE ABUSE SCL REFUSE ITS CAUSE USE BECAUSE DEAF-APPLAUSE WHY HOUSE BECAUSE USE DEAF BUOY CAUSE
john lived in chicago.,POSS JOHN-STEWART POSS JOHN-STEWART IX JOHN JOHN-STEWART FUTURE JOHN-STEWART LIKE JOHN-STEWART CHICAGO REALLY FUTURE JOHN WORK LONG-AGO THAT fs- LONG-AGO DO-DO # CHICAGO JOHN-STEWART LIKE POSS LONG-AGO JOHN JOHN-STEWART LONG-AGO WHY QM # JOHN-STEWART  ON WHO DCL IX CHICAGO JOHN NOW LONG-AGO WHO JOHN JOHN-STEWART BUOY ABOUT JOHN-STEWART CHICAGO JOHN-STEWART WORK IX CHICAGO BUOY WHO JOHN SHOULD JOHN CHICAGO JOHN-STEWART LONG-AGO WHY IX CHICAGO LONG-AGO POSS LONG-AGO JOHN-STEWART LONG-AGO
did barack obama swim at the beach?,APPROACH CAR TEACH APPROACH TEACH APPROACH EACH COACH EACH TEACH SCL STOMACH APPROACH EACH IX TEACH SPINACH  EACH APPROACH COACH EACH fs- ORIENTATION STOMACH REALLY COACH EACH DEAF BEACH FOR IX STOMACH BEACH SPINACH BEACH SPINACH EACH SCL SPINACH COACH IX APPROACH EACH SPINACH SCL REALLY SPINACH FOR # SPINACH BEACH  APPROACH SPINACH COACH - EACH BEACH TEACH COACH fs- ORIENTATION PEOPLE TEACH STOMACH BEACH STOMACH BEACH EACH
"that kind of sound has a different meaning. what happens in situations with grants is that there can be many different cultural situations where there are uncontrollable voices, voice excess or grunts, and it's not acceptable. it really blocks your communication process.",EXCESS EXPRESS THAN EXCESS EXPRESS LESS THAT UNLESS THANK-YOU WAITRESS THAT PROGRESS THAT CHESS THAT GUESS EXCESS WAITRESS TRUE-BUSINESS REALLY+WORK/BUSINESS WAITRESS THAN THATS-ALL EXCESS REALLY+WORK/BUSINESS DEPRESS THAN LESS WAITRESS PROGRESS RESIDENCE/ADDRESS CHESS GUESS LESS EXPRESS WAITRESS EXPRESS THANK-YOU WAITRESS EXPRESS TRUE-BUSINESS CHESS UNLESS PROGRESS UNLESS THANK-YOU RESIDENCE/ADDRESS GUESS PROGRESS UNLESS WAITRESS GUESS EXPRESS
when do you want the bbq to be?,REALLY
did my friend go ahead with crashing the party?,IF THAT BOOK IX NOT SCL FOUR-THIRTY DCL PARTY FOUR-THIRTY WHY DEAF BUOY IX NOT FOUR-THIRTY fs- DANA  SEVEN-THIRTY DEAF PEOPLE PARTY FOR fs- OBAMA NOT WORK BICYCLE
mother should buy a car.,# FATHER MOTHER+FATHER BOOK WHY CAR MOTORCYCLE SAME MOTORCYCLE MOTHER LIKE MOVIE MOTIVATE IX CAR
it won't open til 9 or 10 in the morning.  we were okay with it even though we had to wait for a bit. the mechanic finally opened and they fixed the tire.,BONFIRE ONE DCL SCL INVITE/HIRE REQUIRE TIRE RETIRE INSPIRE BONFIRE REQUIRE INVITE/HIRE BONFIRE REQUIRE FIRE TIRE BUT TIRE BUT RETIRE INVITE/HIRE BONFIRE FIRE RETIRE BONFIRE INVITE/HIRE RETIRE REQUIRE INSPIRE TIRE SCL WHO FOR FIRE REQUIRE CAR REQUIRE INSPIRE IX INSPIRE BONFIRE TIRE RETIRE SAME IX # RETIRE INSPIRE  CAR REQUIRE FIRE  BUY TIRE RETIRE # FIRE RETIRE FIRE BONFIRE  FIRE IX RETIRE TIRE WHO REQUIRE BONFIRE INSPIRE
"there is a lound banging, and the house shakes.",POSS LOOK THEREFORE WHO POSS THEN CAR CAKES  MOTHER THEN WORK WHY REALLY THEREFORE DCL ON THEREFORE CAKES WHY WHO THEN WORK # THEN WORK IX ARRIVE CAKES THEREFORE THEN WHO WHY SCL ON CAKES FATHER IX KISS-FIST SCL THEN  JOHN NOT fs- BEACH  SCL CAKES GOOD/THANK-YOU THEN CAKES - p IF MOTHER GIVE THEREFORE IX CAR IX THEREFORE DCL WHO CAKES
my friend loves to go fishing because he loves to eat fish.,PUNISH NOW FINISH DISH
"""then hit, and hit, and hit!""",fs- EVEN THEREFORE HIT DCL BUOY WHERE THEREFORE CAR WORK THEREFORE REALLY SAME  THEREFORE THEN
he came in and told his men:,SCL FUTURE FINISH READ QM CHOCOLATE NOT BUY # QM CAR FOR HAVE MOTHER FUTURE IX DRIVE WHY WHO ARRIVE WHO WORK IX LIKE PINEAPPLE NOT POSS NEW WHO REALLY BPCL IX fs- NEB SCL fs- BOB FOR FATHER IX HAVE IX MAN RECENT-PAST TEND WHY DEAF SCL BOOK CAR FOR NOW THAT SCL JOHN NOW FINISH BUY BOOK FUTURE GIFT
i was really upset.,UPSET fs- BEACH NOT QM UPSET NOW THAT fs- BOB SUNSET SUNRISE NOW QM REALLY FINISH QM fs- CAR WHERE fs- LATE UPSET WHERE SUNSET UPSET WORK ALL-NIGHT fs- SUNSET WITH DEAF  SCL SUNSET UPSET SCL
...about how she found out that i had become deaf.,DEAF fs- DEAF ABOVE_3 FINISH FUTURE NOW ABOUT ABOVE # LA ABOVE NOT fs- LEAF MOTHER DEAF DRIVE  HOUSE LEAF HOUSE fs- DEAF BUOY fs- LATE LEAF BUY MOTHER LEAF PEOPLE DEAF NOT # LEAF WHO fs- BEACH ABOUT POSS ABOVE_3 ABOUT DEAF ABOVE_3 LEAF MOTHER FOR ABOVE ABOVE_3  JOHN DEAF ABOVE_3 DCL fs- DEAF IX ABOVE_3 QM BUOY ABOVE_3 QM # SO fs- ABOVE_3 ABOVE ARRIVE ABOVE
"in the field of audiovocal orientation, they have their own way of viewing the role of voice range...",INTERVIEW INTERACT/COMMUNICATE INTERVIEW INTRODUCE INTERVENTION INTERPRET+AGENT RANGE STRANGE INTERCOURSE+fs-UP STRANGE INTERVIEW AVERAGE/RANGE CHANGE INTERVENTION INTERVIEW STRANGE INTELLIGIBLE INTIMIDATING INTERNET RANGE EXCHANGE RANGE EXCHANGE RANGE STRANGE INTERCOURSE+fs-UP INTERNET INTRODUCE INTERPRET INTERPRET+AGENT VOICE-RANGE INTERRUPT STRANGE CHALLENGE INTERPRET INTERCOURSE+fs-UP INTERACT/COMMUNICATE VOICE-RANGE INTERVENTION CHALLENGE INTERRUPT INTERVIEW INTERVENTION EXCHANGE INTERVENTION EXCHANGE INTELLIGIBLE STRANGE INTERPRET INTELLIGIBLE INTERPRET+AGENT INTERRUPT INTERPRET+AGENT INTERVIEW ORANGE INTERNET INTERCOURSE+fs-UP INTERVIEW INTRODUCE CHANGE INTIMIDATING CHALLENGE INTERACT/COMMUNICATE ORANGE INTERCOURSE+fs-UP RANGE INTERPRET+AGENT INTELLIGIBLE EXCHANGE STRANGE
i would've read the book but the beginning was boring.,NEXT/UPCOMING EVERY+THING BRING LIGHTNING WEDDING NOTHING ANY+THING NONE/NOTHING MEETING EVERY-MORNING SWASHBUCKLING SWIRLING TUBING EVERY+THING INTERESTING THING OUTGOING DOING INTERESTING TRACK-RING FISHING BRING NOW+MORNING THING KNOW-NOTHING BOXING INTIMIDATING EAT+MORNING SWIRLING TIE_2+FISHING NONE/NOTHING BUILDING WEDDING EVERY-MORNING WATER+TUBING KING EAT+MORNING MEETING SPRING WATER+TUBING THING EAT+MORNING EVERY-MORNING LIGHTNING SWIRLING BOXING EAT+MORNING NONE/NOTHING THING KNOW-NOTHING IRRITATING BUILDING NEXT/UPCOMING LANDSCAPING MEETING HEARING BRING STRING FISHING SWASHBUCKLING EAT+MORNING DOING BUILDING ANY+THING HEARING FISHING MEETING TRACK-RING NEXT/UPCOMING NOTHING
"when a deaf child does not have a deaf mentor, the family will continue to be disappointed and their grief will last longer.",WHEEL # STRANGER DANGER BIGGER WHEW/RELIEVED PAGER TIGER STRANGER BIGGER PAGER NOT IX DANGER PAGER WHEW/RELIEVED PAGER NOT HAMBURGER PAGER WHEN WHEEL PAGER WHY BIGGER WHEEL PAGER HAMBURGER PAGER WHO STRANGER
"he yawned, went upstairs, and went to bed. ",WHO BED
"with the clip and the sticky strip to seal the envelope, it's fine to open that slowly.",NOW SCL WITH POSS MOTHER WITTY NOW WITH SAME WORK WITTY WITH IX LOOK SCL DEAF NOT IX HAVE POSS WITH WHY REALLY WITTY IN DCL FUTURE WITTY WITH BUT  FOR TO/UNTIL DRIVE WITH WITTY
"i starting making an invitation list for my bbq party, i will have to make sure it's right.",STOPLIGHT STRAIGHT STOPLIGHT STRAIGHT STAY-AWAKE-ALL-NIGHT NOW+NIGHT PAST+NIGHT STOPLIGHT PAST+ALL-NIGHT ALRIGHT NIGHT ALL-NIGHT STAY-AWAKE-ALL-NIGHT HEIGHT LIGHT STAY-AWAKE-ALL-NIGHT RIGHT EAT+NIGHT ALRIGHT FIGHT NIGHT SHORT-HEIGHT GOOD/THANK-YOU+NIGHT OVER-NIGHT SHORT-HEIGHT PAST+NIGHT STOPLIGHT LIGHT PAST+ALL-NIGHT ALRIGHT RIGHT STOPLIGHT RIGHT GOOD/THANK-YOU+NIGHT RIGHT LIGHT  ALRIGHT OVER-NIGHT NIGHT NOW+NIGHT LIGHT ALL-NIGHT GOOD/THANK-YOU+NIGHT FIGHT PAST+NIGHT FIGHT EIGHT OVER-NIGHT FIGHT NOW+NIGHT RIGHT GOOD/THANK-YOU+NIGHT ALL-NIGHT RIGHT OVER-NIGHT FIGHT IX PAST+NIGHT NOW+NIGHT EIGHT STRAIGHT OVER-NIGHT STAY-AWAKE-ALL-NIGHT EAT+NIGHT OVER-NIGHT GOOD/THANK-YOU+NIGHT TWENTY-EIGHT NIGHT EAT+NIGHT
"so, i will be analyzing what goes along with deaf speech.",ICL GREATECHWAECH CUED-SPEECH HAVE
