input sentence,translation
france's king is bald.,FISHING BRING FRANK NONE/NOTHING FISHING WEDDING
did the student buy many books?,STUCK TEACH+AGENT STUDENT PRESIDENT BREATHE STUDENT
"thirdly, the hospital often will discuss about the communication options.",ABOUT ABOUT THINK+HOPE OFTEN DISCUSS TOTAL GO-OUT OFTEN HOSPITAL VACATION COMPARE
what did john buy yesterday?  books.,YESTERDAY CHAT BOOK YES WHATS-UP WHAT+ACTION
"since mary's car broke, john has been taking her to work.",MOTHER+FATHER GROUP/TOGETHER MARY HER WORK FISHING CAR HEARING JOHN NONE/NOTHING HERE GROUP/TOGETHER JOHN GROUP/TOGETHER
my teacher is a good advisior.,TEACHER MOTHER AUSTRALIA GOOD/THANK-YOU AND ANGELA
"my mother taught my two brothers and me, so it was easier for us to move around.",MOVE WEATHER AND FOR-FOR TWO MOTHER WAS AND TWO BROTHER GROUP/TOGETHER EASIER SO-SO EASIER EASIER OTHER TO/UNTIL FOR-FOR
"if he has time, he will bake cookies.",COORDINATOR SUNBATHE HEADACHE HEAD-TRIP SKILL TIME-PERIOD COOLER STILL COOPERATE/UNITE
"after i explained wyoming, the tons of cows and all that...",AFTER AFTER INTERCOURSE+fs-UP THAT EXPERIENCE OFTEN FOOTBALL ICL WATER ICL ENTER THAT THAT AND
"when the teacher finishes reading the magazine, she will read a book.",FATHER HEARING AAA AUSTRALIA READ MOTHER TEACHER AAA AAA ANGELA AND TEACHER REALLY
"if my computer breaks down, i tell carol.",IDEA TELL IDEA COME CAR IDENTIFY COME INCLUDE/INVOLVE CARE
i can't believe the car broke!,THEN INTERNET CANCEL/CRITICIZE INSURANCE/INFECTION CARE SKI IMPORTANT INFORM
good weather has not arrived in boston… hurry up!,MOTHER NOT-YET NOT WIN MOTHER NOT-YET INCLUDE/INVOLVE OTHER NOT INVITE/HIRE
"or they can hand off to the running back, ",FISHING BOXING FISHING TO/UNTIL FOR AND TOILET TOTAL TO/UNTIL
i enjoyed chatting with those two because we talked about asl.,IDEA TWO TWO ICL BECAUSE HEARING REFUSE TWO REFUSE WITH HEARING
wow! that watch costs three thousand dollars!,HUSBAND WATCH WATER THANK-YOU WATCH THOUSAND STITCH THREE
"vince lombardi, before his men walked onto the field, ",BREATHE EXPERIENCE FRANCE BREATHE BALANCE LOMBIDI GRAB-CHANCE IGNORE DANCE DANCE
why did the friends dye their hair together?,HAIR FRIEND THEN WHY FRIDAY WHY HAIR_2+DYE TOGETHER
do you like physics class?,CLASS CLASS_2+BOX/ROOM GOOD/THANK-YOU COLORADO PHYSICS
i love fireworks.,FIRST LOVE INCLUDE/INVOLVE
"if i don't study, i will fail.",INFORM INTRODUCE INFORM IDEA ICL IMPOSSIBLE INTERRUPT SKI INTERNET INTERCOURSE+fs-UP
the students obeyed and listened to the teacher.,TOMORROW TEACHER LIST-ORDER-MIDDLE STUDENT AND TOTAL TEACHER LIST-ORDER
"...this is really my favorite quote.  before that super bowl game,",KNOW-THAT QUOTE/TOPIC READ CHAT THAN KNOW-THAT PING-PONG/TENNIS REASON PING-PONG/TENNIS POLITE WRITE COOPERATE/UNITE REALLY+WORK WRITE GAME
those friends went out together.,FRIEND GO-OUT TOGETHER/GO-STEADY_2 FRIEND OUT
mary isn't a vegetarian.,ARRIVE ALSO IDEA A-LOT MARY AGAIN
will john give his father that car?,BROTHER STILL GIVE GIVE BROTHER GROUP/TOGETHER THAT
"he went out of the bathroom, and he saw his mother looked so horrified as she was on the phone. he asked her, ""what's wrong?"" she said, ""oh, you made terrible noises.""  he was surprised about it.",FIND/FIND-OUT PERSON GROUP/TOGETHER HEAR NOISE SOMETHING/ONE LOOK LOOK ALSO SOON FIND/FIND-OUT HEAR NOISE FIND/FIND-OUT GOOD/THANK-YOU HERE SOON BOSTON GOOD/THANK-YOU LOOK-OVER GO-OUT OTHER AGENT GOOD/THANK-YOU LOOK LOOK-OVER PERSON HERE SITUATION PERSON FATHER NOISE LOOK DIFFERENT HEARING SOMETHING/ONE STUDENT DIFFERENT GOOD/THANK-YOU BOSTON GO-OUT HEARING LOOK FIND/FIND-OUT OTHER GOOD/THANK-YOU GOOD/THANK-YOU ONE OTHER GO-OUT
no one wants to go.,NONE TOGETHER/GO-STEADY_2 NOW WANT+NEG NONE
i hope there's pineapple cream cheese.,PEOPLE PINEAPPLE PINEAPPLE HOPE CHEESE APPLE PEOPLE PINEAPPLE
when is the pizza party that friend is hosting?,WHEN PARTY WHEN KITCHEN WHEW/RELIEVED FOUR-THIRTY PARTY WHEN FRIEND
john has visited mary.,FASCINATED MARKET MARY FASCINATED
john will visit mary.,MARRY VISION MARKET JOHN
who's driving?,GO-OUT ARRIVE TIME WHOLE
"when my friend calls me on the video phone, the lights flash on and off.",HUSBAND SURGEON LIGHTNING PAY/SPEND WHEN LIGHTNING AND FRIEND AND FRIEND WHEN WHEN WHERE TIME SAME SOME
they assigned me many tasks.,SOME MEAN BLAME MEAN HOME
then it struck me: i had pulled the cigarette from my pocket and put it to my mouth.,THEN FROM THEN THEN WHEN IDEA ICL FROM TO/UNTIL PUT PUT FROM CIGARETTE CIGARETTE WHEN FROM IDENTIFY UNDERSTAND CIGARETTE
"i looked at cows while i was driving and i felt sad for them because they couldn't even move. at end of the ""jail"", i saw a butcher shop where they were slaughtering the cows. i also saw some dead cows that were hanging!",BECAUSE WERE BECAUSE WERE THAT EVEN WHERE SOME WHERE ALSO SAD EVEN AND AREA WERE WHERE WAS ALSO AND FOR ASIA SAD FOR-FOR END FOR-FOR FOR BECAUSE BECAUSE AND FOR END ASIA END SOME WERE THAT ANGELA ALSO WERE THAT WHERE AUSTRALIA WERE WHERE WERE AREA AREA THAT ALSO AREA EVEN
"...and here in boston is that the fall, in september, seems about the same.",HUSBAND SAME AND SAME FIND/FIND-OUT ABOUT INFORM UNDERSTAND THAT WIN SEE DIRECT/EXPLAIN LEAVE-THERE INTERPRET HUSBAND CHAT SAME AND HUSBAND
who loves john?,WHO CAR GIFT
"in event of snow, school is cancelled.",CAN PLAY+AGENT PLAY+AGENT SNOW INTERCOURSE+fs-UP INTERNET INFORM STUDENT
"that book you are reading now, i read a long time ago when i was young.",READ BOOK LOOK TIME TIME AREA BOOK ICL AREA WHEN AAA THAT AND READ READ TIME AUSTRALIA
last night i rented an awful movie.,AWFUL LAST INFORM AND LAST CAN INCLUDE/INVOLVE
mother does not want to buy a house.,HOUSE NOT WANT FATHER WANT BUY ASIA TO/UNTIL
the student likes chocolate.,THEREFORE STUCK ANSWER+AGENT AGENT
what did bob give his girlfriend?,THIS GIVE TWENTY-FIVE BOB CHAT GIVE
if a hearing person were to walk by and didn't know what was happening and who was there they probably would have assumed two people were fighting because of the grunting. that kind of sound makes you wonder.,PERSON THAT KNOW AREA WERE WAS HEARING HAVE TWO THAT KIND KIND PEOPLE TWO KNOW HAVE HAVE KNOW TWO WHO AND WALK AND AND WHAT AREA KIND PERSON TWO PEOPLE KIND WHAT THAT WERE KNOW WHO HEARING WHAT PERSON WERE WHAT
the teacher likes movies.,THEN BROTHER THEN MOTHER
"now, i`m wondering from now on with the new job, does that mean i might be moving around again for the next seven years or less?",FROM THAT AROUND FROM NOW NOW AGAIN FROM SEVEN AGAIN FOR AGAIN WITH THAT NOW FOR-FOR FROM MEAN WITH NEXT NEXT NEW NEW NEXT FOR FROM BOSTON SEVEN FOR FOR-FOR
my first year at csun.,CLEAR HEAR MEAT ATTENTION-WAVE MEAT
"the wolf said, ""i'm ready to eat you three.  i'll do it.""",GOOD/THANK-YOU TO/UNTIL NEXT-TO REALLY+WORK REASON THEN REALLY THREE GOOD/THANK-YOU TO/UNTIL TOILET EAT+NIGHT TOGETHER/GO-STEADY_2 REALLY+WORK MEAT TOMORROW REALLY+WORK GOOD/THANK-YOU TOMORROW THEN
"john doesn't usually take mary to work, they usually walk to work together.",NEXT-TO HOMEWORK WORK WORK MAKE TAKE TO/UNTIL TALK MARY REALLY+WORK TAKE WORK-OUT WALK TOILET REALLY TAKE
he removes the coffin lid and looks in.,HEADACHE HEARING AND LOOK+SAME HEADACHE LOOK-OVER LOOK-OVER HEAR
for example howard dean ran for president as a democrat candidate in the 2004 iowa caucus.,HOWARD IOWA AUSTRALIA PREVENT ARRIVE DEMOCRAT DEMOCRAT ASIA DEMOCRAT ASIA PREVENT AAA FOR-FOR FOR HOWARD HOWARD HOWARD FOR-FOR AUSTRALIA
now mary knows john.,NOW+AFTERNOON KNOW-THAT VARY MARRY
how to control making noises in the different places is also challenging.,RAIN RAIN ALSO NONE/NOTHING MAKE TOMORROW RAIN ALSO INFORM ALSO TEACH+AGENT TO/UNTIL
"last monday, i knew it would rain the next day.",LAST-WEEK ICL HIT RAIN NEW INSURANCE/INFECTION AGAIN INFORM RAIN LAST RAIN
i was looking back and saw two cops running.,TWO LOOK LOOK-OVER INFORM IDEA THING THING LOOK-OVER BRING
maybe i could just let them know and say that i was sorry for going to the bathroom in the public.,NOW KNOW MAYBE ICL WAS THAT ICL WAS SORRY BATHROOM BATHROOM FOR-FOR SORRY KNOW BATHROOM RAIN FOR-FOR TO/UNTIL BATHROOM MUST NONE/NOTHING
bob hasn't given the rose to his girlfriend.,TOMORROW TOILET TOMORROW NEXT-TO GIVE ADD-TO THIS GIVE-UP+fs-UP SEVEN SUPPOSE
my friend loves to go outside because he loves camping.,HOUSE CAMP HEAR BECAUSE HEARING TO/UNTIL OUTSIDE FRIEND OUTSIDE OUTSIDE
"i have to admit that during spring time in boston, it rains a lot.",RAIN ANGELA AREA HEARING AND TOMORROW ADMIT AREA AAA HAVE A-LOT AUSTRALIA AREA ANGELA SPRING
i need to buy shorts.,SHOW INTERNET ICL IDEA NEED
my father moved here to chicago.,FATHER TO/UNTIL MOVIE_2 WHERE TO/UNTIL TOGETHER/GO-STEADY
the sister doesn't like chocolate cereal.,CHOICE COMMUNICATE ENTER CHOICE LATE LATE LATE CHOCOLATE
i missed my morning class because i didn`t wake up to my alarm.,TO/UNTIL TAKE-UP IMPORTANT ICL BECAUSE MORE MORNING CLASS_2+BOX/ROOM THRILL/WHATS-UP MORNING IDENTIFY TOMORROW MAKE MORNING CLASS
i was definitely deaf.,ICL INFORM INTERCOURSE+fs-UP SKI
he decided to waive the fine because he thought it was funny.,WAS BECAUSE DECIDE HEADACHE HEADACHE DRIVE FINISH BECAUSE HEAR WAS FINISH DECIDE
do you want butter?,WANT_2 THANK-YOU BUTTER BUTTER
"after the movie ends, the teacher will buy a book to give to the student to read.",ANGELA GROUP/TOGETHER ASIA ANGELA GIVE MOVIE MOVIE AAA ANGELA STUDENT LOOK BOOK GIVE AUSTRALIA AUSTRALIA BOOK AREA TEACHER
"if the friends don't go out together, they will stay home and watch tv.",FRIEND WATCH GO-OUT START WATCH WATCH WATCH GOOD/THANK-YOU WATER AND AND FIND/FIND-OUT WATCH GONE FIND/FIND-OUT STILL GOOD
whose car is that?,THAN CAR CLOSE THANK-YOU
"did john read the book?  yes, he already did.",THEN HELP HEAR+NOISE READY HERE HEARING YESTERDAY HERE HEAR+NOISE HEADBAND HEAVY
"if mom doesn't walk to the store, there won't be any milk.",WALK THEN MANY ANY WHERE BETTER BECOME BELONG TO/UNTIL BEFORE_2 TO/UNTIL BECOME MANY TALK WHERE MAYBE BELONG
the student likes chocolate.,RENT BREATHE LEARN+AGENT APPOINTMENT
when did you graduate high school? will you go to college?,WHEN LONG-AGO HIGH GO-OUT SCHOOL GRADUATE LATE GRASS COLOR WHERE WHEN HIGH
"...he told his men, ""hey, remember: winning isn't everything--",THING WINNING FISHING LIGHTNING REMIND NONE/NOTHING BRING BRING OLD REMIND HEARING WINNING KNOW-NOTHING EVEN BOXING BOXING BRING WIN WIN
"from now on, i won't sleep. that's it. ",INTERPRET IMPORTANT ICL SNOW WONDER IDEA INFORM IDENTIFY SLEEP
did the teacher buy a house yesterday?,MOTHER AREA GROUP/TOGETHER AUSTRALIA ACT ASIA AREA
he had made a videotape of himself riding on one wheel at 80 mph!! he is crazy!!,ANGELA ONE HEADACHE VIDEOTAPE BOSTON ONE ANGRY HEADACHE HEADACHE VIDEOTAPE WHERE HERE ANGELA THAT AAA AUSTRALIA ASIA ABOUT ONE WHEEL HEADACHE
"for example, in some areas of the world, people have a strong tendency to talk fast.",AREA AGAIN ASIA PEOPLE FOR-FOR PEOPLE AND TALK AAA PEOPLE AREA ANGELA FOR-FOR TO/UNTIL FOR-FOR TALK AAA AREA
"when my friends go out, i'll take the time to do homework.",DO-DO WHERE TIME GOOD/THANK-YOU TOTAL GO-OUT TIME TAKE WHERE TOILET DO-DO TAKE DO-DO GOOD/THANK-YOU WHERE
who lost the key?,BREATHE BREATHE LOSE THEREFORE
who arrived?,IX WHOLE
the boy wants new shoes.,BOY WANT_3 SHOOT SHOULD SHOW
"the voice can tell you if a person is intelligent, whether or not they went to college and whether or not they went to a high ranking college.",COLLEGE ASIA AREA ASIA VOICE ANGELA PERSON COLLEGE PERSON COLLEGE COLLEGE AREA NOT TELL NOT ANGELA AND ANGELA ANGELA ANGELA FOR VOICE AUSTRALIA AUSTRALIA TO/UNTIL AND ASIA AUSTRALIA ASIA
"really, i know, i am sure you guys who have lived in a dorm, you hate the ras.  but anyway...",AUNT GOOD/THANK-YOU ICL FUTURE CHOCOLATE LIVE CULTURE REALLY ACCIDENT JOIN ICL KNOW+NEG ACT GOOD/THANK-YOU FUTURE RAIN ALSO KNOW RAIN AND KNOW ALSO ARRIVE INDIA ABOUT ARRIVE
i tended to sneak in and cause problems for another residences.,AND GROUP/TOGETHER SNEAK FOR-FOR MOTHER+FATHER AND INTERPRET TEND BECAUSE AND CAUSE
"the cop said, ""no, i saw it very clearly.""",INCLUDE/INVOLVE THEN ICL INCLUDE/INVOLVE ICL INFORM INCLUDE/INVOLVE CLEAR IMPORTANT IDEA VISIT COP INCLUDE/INVOLVE
"i was relieved, because it was important that nobody see me.  ",IMPORTANT HIT HIT OH-I-SEE ICL FORGET-IT INFORM WANT ICL INCLUDE/INVOLVE HIT CHAT
the students must learn to listen to the teacher because the teacher is in charge.,LISTEN TEACHER MUST BECAUSE MUST LEARN CHAT MOTHER+FATHER OTHER LEARN OTHER LISTEN MOTHER+FATHER MUST LISTEN
has the teacher cleaned the classroom yet?,BOTHER FATHER TEACHER MOTHER CLASS_2 GROUP/TOGETHER CLASS_2
"when it's loud, it can be seen as a lack of politeness, as barbaric.",AUSTRALIA ACCEPT MAYBE ACT AAA AAA ACT CANNOT ASIA ABOUT ANGELA AND ASIA AUSTRALIA CAN ABOUT ASIA AND
where is your friend driving to?,FRIEND LEAVE-THERE FRIEND DRIVE FISHING HEARING
the students gave a book to the teacher.,TEACH+AGENT LOOK TEACHER AAA ANGELA AUSTRALIA ASIA AND
then what happened was a wolf arrived in the area,AUSTRALIA ASIA WOLF THEN THEN THEN ALL-NIGHT INTERCOURSE+fs-UP RAIN
i've been here all day; i want to leave.,INTERPRET IDEA HERE HERE HERE FOOTBALL TOTAL WANT ICL HERE WHERE WHERE
was i shitfaced drunk last night?,LAST-WEEK WAS INCLUDE/INVOLVE LAST LAST INHALE
while the paper manila envelope...,WHIP MANILA MANAGE/CONTROL TACTILE DURING/WHILE THEN ONCE-IN-A-WHILE
"if all the students arrive on time, there won't be a test.",AUNT ALL TIME ASIA AREA ALL ALL AUSTRALIA LIVE ARRIVE ACT ALL TIME TIME AAA
all the boys each give the teacher an apple.,EACH OTHER AND TEACHER GIVE EACH MOTHER+FATHER MOTHER+FATHER FALL
"first it tends to be nasal.  this is referred to as ""nasal resonance disorder.""",FIRST-IN-LIST FRANCE TOMORROW MAYBE THINK BECAUSE TOMORROW BELONG BETTER EXPERIENCE THINK THING TOTAL WAIT LITTLE-BIT THINK TO/UNTIL
last night i did a lot of homework.,AREA PAST+NIGHT AUSTRALIA AREA AREA NIGHT AUSTRALIA AAA
do you think obama will be elected again for his second term as president?,OBAMA OBAMA FORMERLY SECOND MAYBE DOG THING THINK FOR OBAMA FORGET-IT AGAIN THINK BELONG
she pulled a bunch of pots from the cabinet and went back upstairs to my room.,AUSTRALIA AND ARRIVE AUSTRALIA TO/UNTIL TO/UNTIL A-LOT AUSTRALIA TO/UNTIL AREA AAA AND TOMORROW ANGELA TOMORROW AAA
"when we arrive in india, i have to send my family a postcard thanking them for support.",ASIA AAA AREA WHERE POSS FOR ASIA AREA SEND THAT FOR ASIA FOR AAA FOR ARRIVE AREA AUSTRALIA
"mary's not here, she just left.",NOT-CARE CANNOT NOT-CARE NOTICE MUST MARY SHEET-CAKE NOT-MIND HERE
"the baby is just deaf. it's not their fault, they're doing perfectly fine.",HEARING MUST NOT NOT HEARING FINISH HEARING MUST FINISH THING MUST BABY DOING CANNOT HEARING DEAF FINE BABY NOT
what did bob give to his girlfriend?,BOB GIRL CHAT NEXT-TO THAT NEXT-TO DRIVE
bob hasn't gone to the post office.,TO/UNTIL TOMORROW TOGETHER/GO-STEADY_2 EACH+ONE BOB POSS ALONE ONE ONE
or ask the collided group about the car and if the glass was broken?,FIND/FIND-OUT WAS COLLIDED CAR AND WAS ASK SUPERIOR BROTHER WAS FIND/FIND-OUT GROUP/TOGETHER ABOUT ASK
"i was driving and i got a flat tire, so i called aaa and they came very quickly.",AREA DRIVE AUSTRALIA AUSTRALIA AREA AUSTRALIA VERY ANGELA WAS FISHING AND NAME AAA AUSTRALIA FLAT AND WAS WAS AREA
the flat road was boring but at least it was safe!,WAS CHAT LEAVE-THERE BUT THING SIT LITTLE-BIT HIT NONE/NOTHING COAT MEAT
"if i decide not to swim in the water, i will walk on the shore.",NOT TALK STILL BOSTON STILL NOT-YET TALK TO/UNTIL DECIDE NOT-YET SWIM TALK BOSTON WALK CANNOT RAIN
i had a big bruise near my eye.  why...,ATTENTION-WAVE ICL AND ICL INTERPRET ACT ACT+AGENT ICL ABOUT INTERCOURSE+fs-UP UMBRELLA INTERRUPT
where do you work?,WORK GOOD/THANK-YOU DO-DO WORLD
"have hearing friends come over, to socialize.",MORNING FISHING HOME NONE/NOTHING HEARING HAVE HOME TOTAL
"no, i just finished homework.",HOMEWORK FINE_2 FIND/FIND-OUT HOME ICL HOME
i hate asking for directions and then having to read lips and gestures to figure out the directions.,OUT HAVE HATE TO/UNTIL FIND/FIND-OUT TOTAL READ THEN FUTURE FOR-FOR THEN AND FOR FOR-FOR GO-OUT TOMORROW THEN GO-OUT
obama is from philadelphia.,ENNIS BRUCE-WILLIS FROM DRAMA
the teacher likes chocolate.,MOTHER MOTHER+FATHER FATHER MOTHER+FATHER
"when the sun rises, he asks himself, what was that, with the shaking? ",THAT SUNSET HEAR+NOISE HEADBAND KNOW-THAT SUNSET WHERE HELP HELP THAN HEAR+NOISE WHEW/RELIEVED HEARING CHAT WHEW/RELIEVED HEAR
i braced myself as we went down--i was expecting to fall out.,TEACH+AGENT IDEA IDEA EXPERIENCE TOMORROW EXPERIENCE FALL TEACH+AGENT ACCIDENT WAS THING WAS HEARING DIFFERENT TEACH+AGENT
the park is crowded because the kids love playing there.,NONE/NOTHING LIGHTNING PARK NONE/NOTHING LOVE KID CROWDED PARK LOVE BECAUSE
"while i was a graduate student, in a linguistics class, a professor gave a lecture about syntax.",LINGUISTICS ICL LINGUISTICS ABOUT ICL ABOUT AAA GRADUATE WAS LINGUISTICS ICL ASIA ABOUT ANGELA LINGUISTICS GRADUATE GRADUATE ANGELA GRADUATE
i always get sick in winter because i wear flip-flops.,OVER/AFTER SISTER RAIN SICK AGAIN WEAR RAIN BECAUSE ICL INFORM HEAR GET
the deaf man turned to the cop and gestured that he couldn't hear.,THEN THEN AND UNDERSTAND HEADACHE HEAR HEADACHE THAT AND HERE DEAF DEAF HEADACHE TO/UNTIL HEARING
"i have to admit that sf copies boston a little, but anyway...",ADMIT AND COP BUT TO/UNTIL THAT AREA AAA ICL BOSTON ASIA ASIA ICL ALSO AUSTRALIA
who is asking for directions?,HEARING DIRECT/EXPLAIN DIRECT/EXPLAIN FOR-FOR FORGET-IT
my friends realized they didn`t want a pizza party because it has been the norm.,AUNT PARTY AUSTRALIA AAA AUSTRALIA FRIEND ASIA PARTY AREA BECAUSE WANT ANGELA REFUSE AAA AUSTRALIA ARRIVE ASIA
"when you finish homework, you can go play outside.",LONG-AGO CAN HOMEWORK WHERE FIND/FIND-OUT HOME PLAY FINISH WHEW/RELIEVED CANCEL/CRITICIZE
"if it snows, school is cancelled.",FORGET-IT LITTLE-BIT SCHOOL ADMIT SNOW ADMIT PING-PONG/TENNIS
when the three pigs grew up...,COOK/KITCHEN THEREFORE THROUGH DEGREE THROUGH WHEN SUNBATHE TREE
who likes chocolate?,fs- WHO ARRIVE
"or, if they really need to arrest someone, cuff him with his hands in front of his body...",OFTEN ARREST REALLY FROM READY ARREST ARREST NEED WITH RAIN ARREST RAIN FRONT WIN READ FRONT SOMETHING/ONE READ REALLY FROM NEED ARREST
"the next pig, well, he wasn't lazy...",LAZY LAZY NEXT HEAVY HEADACHE HEAR+NOISE LAZY HEADACHE NEXT HERE HEAVY THEN HELP
"i was drinking underage, too.",INTERPRET INFORM DRIVE HEARING ICL LIGHTNING
why isn't there any chocolate cereal?,ANY CHOCOLATE ANY ANY+ONE ANY CHOICE ANY+ONE CHOCOLATE
"if father arrives home late, he can`t help us with our homework.",HERE HOME WITH HELP WITH HELP MOTHER WEATHER FATHER HOME HELP OTHER GROUP/TOGETHER HELP HOME
be friends with their child's friend's parents. it's important to be connected and they must collaborate with others.,MAYBE IMPORTANT IMPORTANT TO/UNTIL COMMUNICATE MUST AND WITH BECAUSE WITH WITH AND PARTY TOMORROW MUST COLLEGE PARTY MUST TO/UNTIL CHOCOLATE AND MUST AND CELEBRATE AND
the sushi i ate tasted weird. i hope it`s not spoiled.,CANNOT WHY+NOT HOPE SUSHI INTERPRET NOT SUSHI NOT INCLUDE/INVOLVE INFORM NOT INFORM NOT-WANT HOPE
john read a/the book.,fs- BOOK_2 REALIZE BREAD BOOK-PAGE REALIZE
"if it's cold, my mom won't go out.",GO-OUT GOOD GONE OUT WONDERFUL COLOR LONG-AGO GONE GOOD OUT GO-OUT COLD COLD
is that john's father's car?,JOHN CARE ENNIS THAT CAR THAT THAN PING-PONG/TENNIS KNOW-THAT
"dad likes chocolate cereal, like me.",LIKE COMMUNICATE LOOK-LIKE CHOP CHOCOLATE CEREAL CHOCOLATE
"...you know, they have different buildings for different wards.  i went in and waited some more.",RAIN PRESIDENT STUDENT AGAIN KNOW ICL ICL ICL MORE MORE TEACH+AGENT SOMETIMES INTERPRET ICL GOOD/THANK-YOU DIFFERENT JOIN KNOW+NEG AGAIN INFORM WIN
there are real implications behind the value of speech culture and what it means when it's given a voice.,AUSTRALIA AND AAA CULTURE AREA BEHIND AUSTRALIA AREA AREA SPEECH WHEN AUSTRALIA BEHIND VALUE AREA AUSTRALIA WHEN REALLY AND AUSTRALIA ASIA
mary is funny. she really wants an ugly dog.,WOMAN MARY REALLY THAN MARY NICE/CLEAN ANGRY AND READ UGLY
there's something strange about myself.,SOME+THING STRANGE FISHING GO-OUT LIGHTNING ABOUT LIGHTNING
some strange thing/person arrived.,STRUGGLE SOME REASON PERSON ORANGE THINK+MARRY
"if john eats spinach, he will get sick.",SICK HEADACHE HEADACHE BILL JOHN HEAR SICK HEADACHE GET
"a man walking saw money on the ground, and seeing no one was around, he pocketed it.",NOW MONEY MANY AAA BOSTON ANGELA AND AND HEADACHE ONE AND ASIA AREA HEADACHE MAN WAS WAS HEADACHE HEADACHE
often they don't realize how much noise they are making. so they're not as quiet as they think.,SO-SO MUCH NOT MUCH MAKE SOMETHING/ONE THEN OFTEN QUIET MAKE MAKE MUCH MUCH SOME MAKE SHOW MAKE CANNOT NOT NOISE MUCH SO-SO MUCH
"i was on i-80 all the way across the country and then i eventually got on i-90.  i expected that it would take me maybe three or four days to drive across the country. unfortunately, i was wrong!",REALLY MEAN ARRIVE REALLY LIVE TIME TOMORROW REALLY THROUGH MAKE MEAN LIVE MEAN TOMORROW REALLY POSS INSURANCE/INFECTION TIME ONE BOSTON ONE TO/UNTIL BOSTON FALL ONE HOME PERSON POSS IDENTIFY BOSTON REALLY SAME SAME SAME LIVE REALLY COUNT-ON-FINGERS NAME BOSTON SAME ICL MEAN ARRIVE REALLY TO/UNTIL MEET TAKE-UP
i noticed some animal crossing the road.,NOT IDEA NOT-MIND LIGHTNING INFORM IDENTIFY SOME
mary arrived late.,SANCTUARY LATER_2 MARY
it must be ripped fast to reduce the noise.,SIT FAST WAIT NOISE MUST FAST PAST BELONG MUST
the game finishes before 6? what time?,THEN GAME TIME FINE BORE GAME WHAT FINISH
"i thought ""why don't i just drive on"". ",GIVE INTERCOURSE+fs-UP INTERNET EAT+NIGHT NIGHT LIVE NIGHT NIGHT MUST IMPORTANT INCLUDE/INVOLVE NIGHT
