input sentence,translation
the teacher has been car shopping for a while now.,MPH IGNITION-ON HUMID HOLD NUMB OUT WORD REMEMBER QUIT LAZY POLICY POSTER GIVE FALL-INTO-IT ELECTION TODAY CHEMICAL LONG BLACK HARD POINT-TO DECLINE_2 REPORTER FLOWER SPRING CLASS_2+BOX/ROOM FAMILY DAISY SEXUAL RA ABC NORTHRIDGE INFORM-ALL PEN LATER PHYSICS DO-DO SACK GOOD/THANK-YOU CHILD DOG_2 BEER DEVIL GOBBLE-UP GAME AGAINST SNOB RUIN VOICE-RANGE_2 BEST SUSPECT YESTERDAY NINETEEN_2+NINETY-NINE MELON/PUMPKIN PUMP SEARCH-FOR COAT GO-AWAY STRIPES LONG-AGO QUIZ DAISY DISORDERED DIE COUGH SCRIMMAGE ALRIGHT CUTE INTERRUPT LIKE
some strange thing/person arrived.,EXTRA AGAINST ONE GET-UP REMOTE GOBBLE-UP CHAT THINK-OVER SCHEDULE TEXAS WOOD CREAM FLIP-FLOP TWENTY SF NOISE+RUMBLE WHEW/RELIEVED MISS PACE BORROW KICK-OUT HEADBAND SHIRT ESCAPE HEARING EMPTY-FROM-NOW-ON TWICE NO ADVANTAGE GUITAR BEHAVIOR UNLESS SOME+THING MAINE GONE PARTY-HARD CAKES SANDWICH_4 MILES WHY+NOT NOT-MIND MAYBE DAUGHTER HUNGRY RESEARCH MOVING-ON-TO-NEXT-TOPIC DECLINE_2 ALL-DAY CORN PAY-ATTENTION OPTION CONFUSE SUNBATHE HIT_2 THINK+BURST SUN_2 RAIDERS EXCUSE-GO ANY MEETING TYPE TRADITION ROCK ATTEMPT RAIN LUCK REPLY MINN UTAH IN
i told my boss that i had to go to the hospital because i needed stitches.,ENTER USE-SIGN-LANGUAGE TEXAS SALLY WOW/AWFUL GALLAUDET ADMIT TAPE-RECORDING HANG-UP-PHONE BALANCE REMIND FOR SUBTRACT SERVICE PITCH-IN ABOUT REQUEST LOOK-AROUND TUBING GOBBLE-UP BECOME OJ XRAY GRASS POTATO WIFE SCOUT o ABUSE EAR EASY FANS A-WAYS SICK-OF AGE-TWENTY-ONE_2 THINK+LONG-LIST THIRTY_2 SEWER HEADACHE QUARTERBACK SOCIAL-WORK LOTION HAIR+DYE FACE FAST_3 BIRTHDAY EVERY-MORNING POP-UP DRUNK SUNDAY_2 SCREAM SHUCKS PETE DRUNK DAY NOSE TIME-PERIOD TESTIMONIES ROWING INTERVIEW ALCOHOL PASS-OUT_3 SYSTEM MACHINE I 0 AWKWARD ITS LIZ WITH
"first of all, i think nothing compares with boston seafood. second, the meat here is fresh and more flavorful.  california meat...",LIST-ORDER-PINKY NEVER QB PUNISH CAPECOD MIND DRY-CEREAL PARADE SCHEDULE PICK/SELECT TURN-OFF NOT-WANT NADAL MEDICINE READY REPAIR_2 WAIT MEET PISS-OFF VEGETABLE SUNSCREEN PHONE DESTROY SEPARATE LINE GENERAL 0 OPINION WASTE WORK INFORM UNCLE LIT LOOK-FOR IOWANS RESPONSIBILITY NADAL LAUGH FOR-FOR TRAIN STRUGGLE FINGERS-CROSSED BEHAVIOR STICK POSITIVE PISS CREAM OWN UN+FORTUNATELY LEND BAKING-SPRINKLES UNDERSTAND INVOLVEMENT BOSTON PISS BLUE KIND BIG_2 OCCASIONALLY WITTY DISCUSS-INTENSELY NOT SHUT HANDLE INTERNET AMERICAN-AIRLINES FLOW CAMP CONTRO JAMAICA
"really, i had to take shower because i had been working all day, plus i had blood all over me.",COLORADO TIE EIGHT AUDIOVOCAL WHAT+ACTION MANAGE/CONTROL LIST-ORDER-THUMB AT LONG-TERM PANIC GO-AWAY LOVE BCL HEIGHT_2 HOME TIME+DCL SECOND-IN-LIST_4 SAVE-MONEY SUE BREATHE OPEN-BOOK NEW ORGANIZATION RING OUTSIDE FANS PONDER EAT-UP BEAT_2 FOLLOW MAYBE LOOK-BY-EYE SPA TANK-TOP SUPREME DOCTOR SATISFIED L NEVER 5 FINALLY_2  SITES REALLY+WORK RESTAURANT LONG CANNOT SELF ALL BOXING UP ANALYZE_2 VINCE LIST-ORDER_2 MONDAY COOK/KITCHEN EXCESS TOTAL CARD BRAKE INFORM ALONE TAKE-UP GARAGE/SUBMARINE ITS FAMOUS NATURAL BEN GROUP TELL
then my friend asked what was going on.,TRUST SPECIALTY GRADUATE VT DECIDE TOMORROW TEASE_2 STORY SMALL CENTER MPH AUDIENCE RESULT ADVISE/INFLUENCE+AGENT CLOSE INVITE REALLY+WORK/BUSINESS GET-IN-BED SIX-DAY LEAVE FIRST YESTERDAY LECTURE SIX_2+ZERO_3 INFORM DRAMA GRUNTS EIGHTY ONE-MONTH UTAH ONLY FIRST DISCUSS-INTENSELY PRACTICE EXPENSIVE_2 RESUME NOISE+RUMBLE GENDER SHOWER TOGETHER/GO-STEADY QB GO-OUT FIREWORKS_2 ON PRESSURE BACK-TO-TOPIC S TRUST BUSINESS SEARCH-FOR SAME_2 FLOW SPORTS OFFENSE CAPE-COD fs- STUCK REFER FORK DISEASE ARRIVE OF-COURSE BACK EXCESS PUT-AWAY l BIRD TEACH RUN-OUT SHOE
who arrived home late tonight?,GOOD/THANK-YOU+NIGHT CONFIDENT SHAKE LOX ^ KISS-FIST RED POLITE THIRTY_2 TYRANNY OFF VISIT_2 EMPTY-FROM-NOW-ON BOY+SCOUT DISCUSS BOOK_2 MONSTER AUDIENCE MOVING-ON-TO-NEXT-TOPIC LIMIT EXCITED IT SEAFOOD LECTURE SPREAD NEV NINETEEN_2+NINETY-NINE BBQ WEEKEND BIG_2 TRUNK TWO_2+ZERO+THIRTEEN JIM TABOO GRUNTAL SCRAPE LIST MONEY_2 HEGEMONY FAST_2 THIS BUSTED ENOUGH LOOK-FOR BRACELET BEING INTERPRET GLASSES_2 STRONG MESSED-UP ONE-WEEK SECOND ANY+TIME PLAY+AGENT WANT_2 CALIFORNIA COLLECT EAT CHILD MORMON ADULT-TALL FIRST ONE+HUNDRED EAT+NOON MOTHER DELICIOUS ECONOMIC ANY+THING BY-A-HAIR BPCL
"i kept on driving. i was going 85, 88, 90 mph all the way through there. ",NURSE HONEST PISS-OFF EXCITE ADVISE RESIDENCE/ADDRESS GRANDMOTHER SMOKE PING-PONG/TENNIS PERMIT ECONOMIC HEAR/LISTEN MUSIC HEADBAND_2 PARTY-HARD 9 CHARACTER ENOUGH VERY LIST BORDER EASIER VP SOON CANDY FLUSH RESULT EXPLAIN TEASE_2 HEAD MAIL SEASON CLEAN JEN BERRY FALL TIPS BACK_2 FACE+SAME CUP FOOTBALL MIND SPRING NAUSEA BONE ATTENTION-WAVE RECORD CLOSE-DOOR COOL LIST-NAMES AUDIENCE 7 FOURTH-IN-LIST ADVISE/INFLUENCE+AGENT ACT+AGENT GIFT CURIOUS INTERVIEW BACK SCHOOL OF-COURSE OMAHA RAIN SUBTELNY LANDSCAPING FIELD ROWING SLOW MONDAY TYRANNY
i missed my morning class because i slept in.,TESTIMONIES TASKS GROUP SEAFOOD UN+FORTUNATELY BIRTHDAY_3 SPIN MISUNDERSTAND DORM ANSWER INFORM MAN_2 STRIPE FINE_2 NOISE UGLY CHOOSE KICK-OUT IDEA OPPOSITE CALL TWENTY-EIGHT CHOICE ANY+ONE IDEA LUCK JANE NEWS SMALL-AMOUNT QUOTE/TOPIC_2 WATER HAVE-TO INTERCOURSE+fs-UP MICROPHONE ITALY EXCHANGE ENGINE ENGINE ELEVEN BLOWN-AWAY BEST-FRIEND STRANGER SPECIALTY NAB CLEAR FEED SOUTH SET-ASIDE NOTHING-AT-ALL PERSONA WEEKEND_2 JAIL FIX COLLAR SEVEN_2 SAD HORSE A-LEVEL-BELOW CODE HUSBAND CONTACT DIALOG DEMOCRAT LONG MAJOR PRO APPLY_2 SAME MIND TABLE
"have i bought the book? no, i have not, but i will buy it tomorrow.",DELETE OVER/AFTER VOLUNTEER/SHIRT WALK POSS SIT SOME+THING ALI LAUGH-HARD SYSTEM OLD+AGE-SIX+HALF STATION PUT-AWAY ^ SEATTLE FIELD WONDERFUL CANCEL/CRITICIZE HELMET DEEP LIST-NAMES FLOOD BQQ OUTSIDE PROGRESS CHAT LIST-ORDER_2 PLUS SEE-SEE IS ASK COMEDY CHALLENGE ATTEMPT COPY SIREN PAST+ALL-NIGHT SHEEP LOOK-FOR SILLY SUBTELNY AFRAID CONFRONT SHOWER RUN-OUT DOING SPECIAL/EXCEPT GET BROOKLINE TIE OCEAN SCRATCH LAKE WRONG OFF-POINT TRUNK SMALL THROW LEAVE HANDLE MEANING-LIST STAFF THROUGH SITES MAJOR DEPART MOTIVATE ONE-MORE TWICE L
the driver of the car that rear-ended me at a red light was talking on the phone at the time.,THATS-ALL TAKE-UP ROLLERBLADE NOISE TRIP FORMERLY GUARANTEE CARD LONG+MOST VARY SUSHI HEAD-TRIP EXPERIMENT DISEASE PHYSICS SUPPORT FROM BOOK TEND MARKET SPECIAL/EXCEPT+fs-LY VISIT_2 MOST DEAF_2 EAR AUSTRALIA ABANDON BELONG NOT-KNOW SKILL EXPECT INTERNET BREAD ADULT-TALL IRELAND FRUIT TRY PANT NEXT-WEEK LOSE LINCOLN PICK-UP GOBBLE-UP SUPERIOR IGNORE PACK WOW LOOK-BY-EYE LOW/LOWER HER SEXUAL INSTITUTE HILLS GRAB QUOTE/TOPIC HOW KING WRESTLE KNOW-NOTHING MEMBER FIFTH-IN-LIST CHANNEL SARCASM SEND/MAIL COMPUTER_5 VINCE FIND BLOCK REPORTER POTS
"as i drove, the deer turned and looked at me.",CUT MORMON_2 SUPPOSE TRUE-BUSINESS RISK MATCH SOCIAL-WORK VARIOUS JOB OVERSLEEP SPECIALIZATION SPIN QUALITY GRANDFATHER WOW/AWFUL FRIENDLY ANALYZE LANGUAGE MONDAY GREEN STICK GIRL+CORRECT LICENSE SCOUT SITUATION JOHN-STEWART MENTOR BACK-TO-TOPIC DOG_2 UNCLE HOWARD GRAD PARPF PUSH LESS-THAN FEED HANGUPS ADVENTURE SIT NEAT MISS/ASSUME MILK FLIP-FLOP_2 BORROW POUR-SWEAT CALL GHOST TIME-FOUR LIBRARY ALL-NIGHT LINCOLN LOCKER+BOX/ROOM CREAM INTERPRET+AGENT PLEASE/ENJOY HOPE VOICE-RANGE_2 PONDER THING BUOY BASEBALL BIG_2 ANGELA TECHNOLOGY EVERY-MONTH/RENT ZONE WONDER WITTY BRAVE/RECOVER ONE_2
when do you start work?,ADVISE FORMERLY OUTSIDE ENVIRONMENT OPPOSITE FORK HEAR/LISTEN VIDEO-PHONE TOGETHER BEAR LOOP B LIGHT FLOW DELETE MPH CD ACCEPT IDENTIFY CAPE-COD SICK ITS REPORT SELECT SPRAIN TOO WELCOME EXPENSIVE_2 ALCOHOL FOOD FEW SUN MAKE-IT SPECIALIZATION MUCH PINEAPPLE CAREER SATISFIED DRINK CROWDED PROVE NTID SKILL STORE EXCUSE IBLE TRY CHINA ANSWER+AGENT LOUSY LIST-ORDER_2 STATE LANGUAGE MOVIE THANK-YOU THEN PRESSURE WHIP ORIENTED LVINCE IPOD GOBBLE-UP UNIVERSITY SWALLOW SURPASS PAGEANT DISCUSS-INTENSELY DO LEARN+AGENT SEEM
"if i clean the kitchen, mom will give me twenty dollars.",WEDDING STAFF INVITE MAKE-IT PERSONA WINNER BAUMAN MEXICO/SPAIN EVERY-MONTH/RENT STOP DEVELOP TEN GLOBE ABUSE CAROL LUCKY BASEBALL FORK SO-SO MOVE-AROUND EVERYDAY DOWNHILL LIST-ORDER LOOK-AT SITUATION REMIND SCL AUDIO HEADBAND_2 PETE MUSIC ENGINE OFFICE HEART MIAMI SURFACE ESCAPE YEAR-LONG LEARN FAR OFFICERS NEV HOW-MANY NAB MAN_2 QUOTE STOOL SHUT HEIGHT HOUR SENSES NEXT-GROUP VOMIT CAROL COAT FRUIT LONG-PAST ROOM SHOWER DEAF_2 EMPTY TOTAL c BUOY_7 THINK+SHOCK THROUGH NOT-WANT WERE BOX/ROOM COMFORTABLE
i don't have a car at all.,TEASE LCL WHEEL BEN EVEN ROLE MAIL PASS-OUT_2 POINT NINETEEN_2+NINETY-NINE PANT DRAMA INTERRUPT SCREEN/FILTER COMPETITION COMPETITION DISAPPOINT CULTURE BQQ NARROW-STREET CHALLENGE SIGH CHAPTER SHOE EASIER DISH LUCK FIREWORKS_2 SET-ASIDE STICK-ON-SURFACE GOOD GET-UP MORMON SARAH-JESSICA-PARKER LA THREE PARALLEL FLAT/FLOOR LAPTOP LETTER/MAIL_2 RIGHT-HERE BE PRETEND BLOOD GEORGE-CLOONEY OFFICE GLITTER WIFE MEANING-LIST GUEST HUMID PITY MOTHER+FATHER COOL ACCOMMODATE STAY CANCER DOG_2 REQUEST POINT GRADUAL-IMPROVE PARADE BRACELET TOTAL FRIEND PERFECT RUBBER TURN MAKE-IT SUPERIOR
"...the quarterback, who has the running back behind him.  ",DEEP NINETEEN_2+NINETY-NINE HIGHWAY COLLECT SYNTAX CONCEPT PUT-AWAY LAPTOP FAN COCHLEAR-IMPLANT CLUE CENTER MISMATCH STADIUM OWN PRESSURE b SIX_2+ZERO_3 SET-ASIDE J MILLION GET-UP CANCER FIRST BOTHER MEAN HEAD-TRIP ONLY STRICT SACK TRUE-BUSINESS AAA BOOK FALL-IN-LOVE PROJECT EVER THING EMOTION CHEMICAL MIND COMPUTER_2 GREATECHWAECH JUMP BOTH COFFEE SHARPOVA CONDUCT WHOLE INHALE HANDLE ADVANTAGE PISS FILL-OUT CORRECT SHIRT BORROW MPH SOCIAL/INTERACT INNOCENT NOW+AFTERNOON_2 PRINCE RACE DRAMA NASAL FACE+SAME # RICK-PERRY CAPECOD MILLION EXHAUST
when do you start work?,VARY FAST_2 NONE/NOTHING+ONE GROUND CONFLICT/INTERSECTION EXACT EXPERT GARAGE/SUBMARINE CHANGE SPREAD HONOR ROLL-ON-FLOOR-LAUGHING FOR PROJECT FUNNY STICK-ON-THROAT BEHAVIOR INSTITUTE FOURTH IMPORTANT INTELLIGIBLE LOCK STUDY_2 DELETE_3 DEPART CORRECT MOTHER+FATHER OTHER LAKE FALL HIGHWAY TRAFFIC_2 HERE FAULT RIGHT AFTER MISUNDERSTAND SHORT-HEIGHT LIGHTNING STORY SOME+THING SYNTAX SEVEN_2 VOLUNTEER/SHIRT NONE CREEPY SMELL ALMOST PULL FLAT ORANGE OFFICE RETIRE ABC CODE SUNSCREEN AIR MEMBER DEAF SPAGHETTI_2 PHYSICS LOOK-AT NEAT GRANDFATHER EXPLAIN FAST ACCIDENT POSS BY TE
"when john goes with mary, they don't drive. they walk to work.",STRUGGLE EARLY CHARACTER RESPONSIBILITY CONFRONT ELECTION ENNIS LOSE GET-IN SIX+HALF READY ELEVEN AUSTRALIA EXPENSIVE_2 EMBARRASS RED STICK-ON-SURFACE NOW+AFTERNOON_2 BOSTON+PERSON GONE PICTURE TEASE_2 COURT TOGETHER/GO-STEADY KNOW SOCIAL ENOUGH STAR+BOMB VALUE NORMAL INVOLVEMENT RESPONSIBILITY INCLUDE/INVOLVE HOW-MANY LIBRARY BLUE VERY NOT-YET INTERESTING VIDEO-GAME PRICE JANE INVOLVE FORK ELECTION MEANING-LIST JOINT [UNK] EVERY+WHERE CD VOLUNTEER/SHIRT G AMERICAN-AIRLINES SHIRT UP TENSE WHO REFUSE PHILADELPHIA DECLINE_2 MEANING-LIST MONEY ROCHESTER BETWEEN STOPLIGHT GOOD COLLARS HEART FLIP-FLOP TRUE-BUSINESS
"as for john, he likes mary.",GUESS ORGANIZATION DESTROY MP DISCUSS-INTENSELY PRACTICE SEATTLE PARALLEL TOTAL_2 WAIVE SPEECH/ORAL PARPF NETFLIX FROM EVERY+WHERE FREAK START ATTENTION-WAVE MOOD B-L SEPARATE COMPETITION SHOOT WITTY FOR EVERY+fs-DAY WORK-OUT TAKE-BREAK RESPONSIBILITY ANSWER P VOCAL BOTH GAME 4 OLDER MENTOR AGAINST HAD-IT MENTOR SUSPECT LIFE FIVE INTIMIDATING LIST-ORDER_2 POSTPONE TUBING k GET-IN-BED GHOST BOMB SMALL-AMOUNT TYPE FLUSH REPAIR_2 FLOW QM HAPPY NO-GOOD BALL DAY PAY-ATTENTION R BANKS NOW SS MAGAZINE BACKWARD_2 AGAINST DEPART
"have i bought the book? no, i have not, but i will buy it tomorrow.",ABUSE DOWN-THE-LIST BIRTHDAY_3 CAMP TWO_2+ZERO+THIRTEEN NTID BAWL-OUT WAY INSTITUTE KID RECORD AIR FRUIT STILL WAIT FEED CHROME ALL_2 SHARP FOCUS/NARROW DOOR LIE PEE HALF DEVIL BUOY ENGLISH MUSIC RUNNING-BACK SEMESTER TAPE-RECORDING LIMIT PETRONESTRATIY SWITCH PART GLASSES_2 RIGHT CENTER STRANGER FF CEREAL WORTH SWITCH LICENSE KNEE BOSTON+PERSON LINK LESS-THAN LUCK SECOND-IN-LIST LIST-ORDER_2 # START TOY CELEBRATE TAG SWALLOW THICK 5 LANDSCAPE GOLD/CALIFORNIA WELCOME COFFIN TWELVE+HALF FAIL DIE HAIR_2+DYE IT TRACK-MIDDLE p
my sister wants a headband for her birthday.,TREAT ELITE SPIN PROCEED GOLD COACH MEDIUM POLITE NOW SPIN LUCKY DEER SAD r LOOK-LIKE DISCIPLINE CREEPY CULTURE LOOK+SAME OMAHA STAND SUNBATHE FULL PARKINSONS RICK-PERRY COG EVERY-YEAR STAND SOUND PERFECT KICK-OFF BARBARIC SUN+#BURN COURT MEET SAME SMALL TENSE MOUSE/FICTION CHICKEN ENGLISH PREGNANT LECTURE ALLERGY JOHN-STEWART APPEAR SEVEN VERY-FAST HIT_2 LITTLE-BIT NO-GOOD STATUS WOW LAZY PRINCIPAL SCARE CREAM+fs-CHEESE CL LINGUISTICS PANIC LOOK-AT INNOCENT FOURTH DECLINE_2 RING TALK PANT CANDY LVINCE DEC
"when i introduce a friend, i will test whether or not he remembers his name later.",FROM-NOW-ON ROOM FOOD SUMMON TEXTING_3 RANGE/SPAN LOOK-OVER EVERYDAY COLOR BORE POLITE LEAVE-THERE BLOCK PRESIDENT BORN BUSINESS DONNA BUCKET ZOMBIE PLUS POTTER CRIB VIDEOTAPE_2 SEPT STICKY SMALL AGE-SIX+HALF SUBLIMINAL-INFLUENCE 3 E BIGGER FIX MPH DURING/WHILE NOSE OFFICE AUTUMN CHESS POTS CLASS BEING OHIO COLLARS VARIOUS NINETY THUMBS-UP/GOOD [UNK] WISH GREAT RUN-MACHINE WITTY PITCH-IN MAKE MEMORIZE ALONE EVERY+WHERE KERNEL GRASS LOOK-BACK CHRISTMAS OFFICERS LINCOLN CITY OUTGOING RAIDERS LOCK RACE DROP DEPART BUSTED
"if he buys a plaid shirt, i will buy a striped shirt- i don't want the same shirt as him.",SHUT ROLLERBLADE NONE STRANGER DISORDERED LATER_2 DROP FLAT-TIRE_3 TEACH+AGENT BLAME OCEAN EVERY+WHERE ADVISER ATTEMPT GESTURE LIBRARY TRACK-IX IGNITION-ON HEAD-COLD PAINT_2 SUNDAY_2 SIBERIAN x LIST-ORDER_3 OUTSIDE PRODUCT ONLY SICK-OF CAVIAR WIDE PAST+NIGHT PLAY-AGAINST KIND DATE/DESSERT FASCINATED PEE ORGANIZATION HOUR MEANING-LIST VERY-FAST L-X ROWDY MANAGE/CONTROL+AGENT LIGHT-FLASH SEASON VINCE REMOTE HANGUPS SEVENTH VINCE [UNK] COMPUTER ADVANTAGE BUTCHER-SHOP BAGEL OPEN PIZZA_4 HIT_2 SENIOR LANDSCAPE SEEM NEXT-TOPIC LAST BOXING ONE-WEEK_2 BOX GRAB-CHANCE INTIMIDATING INTERNATIONAL AC
if it's quiet in here it probably means that there are children upstairs sleeping.,SEND/MAIL GLITTER BODY PC CONTINUE NAME BLUE+fs-BERRY CORNER SITES SUN J TWO EXCITE MP FUNNY MEET HOLD BASEBALL THIRTY_2 PARTY-HARD NINE TOOTH/GLASS ALL-YEARS-HS CIGARETTE INVOLVEMENT SEVEN SERIOUS ROWDY DRUG ALLERGY GOLD BEFORE_3 RESONANCE NYC TALK-OVER ROOF LEARN RANGE INTERESTING 2 IGNITION-ON SEATTLE TRADITION LECTURE TALK-OVER SPORTS NO-GOOD INNOCENT GRASS WHICH BOSTON N BLOOD SERVICE LOOK-DOWN WEAR TORTURE_2 NEGATIVE INTERNATIONAL TREAT RENT PHONE SEXUAL ADVISE BREATHE CHILD MANAGE/CONTROL+AGENT SOME+WHERE TEAM POSTER
the teacher gave a book to all the students.,CD NOTICE BETTER UN+FORTUNATELY EXCHANGE MEDIUM TRUCK LOGS NERVOUS STAMP WAITRESS BY-A-HAIR BACK_2 LIGHT-MATCH CALL-ON-RELAY/VRS FLOW DOLLAR_2 OJ OVER-IT VALUE ROOF FLOWER TV OVER-IT BACK COOK/KITCHEN LOWERCASE/TINY BUSTED GRAD CASINO FIND/FIND-OUT+#OUT UNDERSTAND BROCCOLI STATION POUR-SWEAT HP TASKS DRAMA KICK-OFF BLADDER HEAD-COLD MOST-SKILLED JOHN-STEWART GYM TRACK-PINKY CLUB OPPORTUNITY INSTITUTE 7 LAPD NOISY NEV BRICK PITCH-IN STAFF LOMBARDI FAVORITE/PREFER SMALL-AMOUNT BORE DESTROY FREAK OVERSLEEP SOME+THING CPR CHAPTER OH AGENT EXACT MAIL IMPORTANT
"but, of course i couldn't do that.",FORK PLAYS FAST_2 NOT-MIND FRIDAY THEN BALD_2 LONG-TERM USE DEC REQUIRE TRACK-PINKY GO-AHEAD CANNOT EXCHANGE REMIND TRUST DRAMA SLEEP THINK+APPEAR PERMIT ICL ANY+WHERE FINALLY/SUCCEED BAKING-SPRINKLES TEST PARALLEL BELOW_2 WORK-OUT SHOE PLAY TIRE BOSS NAME BOAT_2 MISMATCH BANKS BOTH FROM STADIUM MENTOR DEMOCRAT OIL PAINT BECOME LEARN+AGENT SARAH-PALIN BRAGG NOT-LIKE OTHER AIRPLANE AC MOTHER HAVE-TO ONCE-IN-A-WHILE BBQ BRICK INFORM-ALL WAY BIG_2 TRUE-BUSINESS MITT-ROMNEY JOB DIE SCRATCH SENSE NOW+AFTERNOON CHICAGO SUPREME KEY
"really, i ended up getting arrested for that?",AIRPLANE NAB JEN HANG-UP-PHONE THING FREQUENTLY WHATS-UP READY LOMBARDI FIVE+SIX_2 FLA VARIOUS CLEAR WEAR COORDINATOR THIRD-IN-LIST b THIS SMALL-AMOUNT HEAD EAT+NIGHT DISEASE f RECENT-PAST WIN FORGET ANYWAY/NOT-MATTER THINK+APPEAR NOW-WEEK FREQUENTLY PUT ROCK EX SENSES BLOCK GRADUAL-IMPROVE JAIL OLD+NINE [UNK] STRAIGHT TANK-TOP SHUT PERFECT HABIT_2 MINUTES WARN TACTILE CUTE THANK-YOU BRUCE-WILLIS QUIZ WORK COW PARADE LUCK BRAKE EXPENSIVE_2 APPLE PACE BUSTED LEND NEW HIDE SIXTY BASKETBALL LAKE MOST HEAR/LISTEN RISK CHAPTER
"no, he`s not a vegetarian; he eats meat.",CHEAP+MOST CSUN SELF FLOOD BAUMAN ON-TIME LOVE AGE-SIX+HALF WRITE_2 GENDER RECENT-PAST DRAMA RIDE GET-IN GLOBE ADULT-TALL POSS RISK GAMBLE PAINT LIST-ORDER_2 CAN HOPE AFTERNOON_3 FEEL GOOD BUSTED SHH NAKED ENOUGH PIE EXACT ALL-YEARS-HS THURSDAY SCRIMMAGE . FLAT/FLOOR HOMEWORK CASINO INDIA INVITE/HIRE PRO BY STITCH SMOKE INTERCOURSE+fs-UP SOME+ONE SWITCH TEMPT NEVER OLDER ROWING WINDOW CARE SUNRISE ANNOUNCE INVOLVE NAME NOW+MORNING LONG-AGO PALE DOCTOR APPLY SOCIAL/INTERACT BREATHE CONFUSE DECORATE LOOK-BACK HOURS WATCH
"still, i hope that boston could give la a good example of cohesiveness",EYES FRONT PREGNANT SUNNY DATE/DESSERT ADVISER GENDER NIGHT GRUNTS CUP LOOK-AT VOLUNTEER/SHIRT WHEEL ACCEPT AUSTRALIA POSTPONE SPECIALIZATION USE SUMMON GOD FIND/FIND-OUT FAR ED DELICIOUS SPIN DONNA DARK FORGET PULL OVER/AFTER READ_2 VIDEO-GAME REPUBLICAN HUMID f SUNSHINE LIFE CAFETERIA DIRECT ANKLE WHY+NOT SICK-OF HARD SAME-OLD WET DANGER FIND/FIND-OUT+#OUT PRETEND RECORD STAR+BOMB POLICY EVALUATE G CALL-ON-RELAY/VRS NEWTON BE NEAR CONTACT DRUNK USE-SIGN-LANGUAGE BACK-TO-TOPIC WIFE PROCEED ROCK WAITRESS NETFLIX IBM ROW/PADDLE ADVISER PROCEED
my friend passed out last night because it was his birthday.,[UNK] OUT TEXAS GROW-UP REMEMBER SUN+#BURN SENTENCE HEAD-TRIP POSITIVE BEING RELATIONSHIP-OFF DIFFERENT BURST KING MONDAY RESULT SPEND CODE BETWEEN/SHARE JUICE AT CLASS_2 POLITE PICK-UP NOW-WEEK ORGANIZATION SEE READ_2 COLD MUST LOGS BIGGER QUIET LOCK USE_2 SIGN RIVER NEXT/UPCOMING CHURCH FUN LOOK-OVER AGE-TWENTY-ONE PITY TODAY SCREAM TIME+DCL CHAIR MONSTER EXPERIENCE BAKE/OVEN POSITIVE CHESS 2 BURN LICENSE LODI EACH+ONE PROGRESS IX FINGERS-CROSSED BETWEEN TIME WITTY PADDLE/CANOE TRUE-BUSINESS NOT FISHING BORDER POSTER SUNSHINE
was my friends' party good?,WIN HOME AC WARM SOME+WHERE ADVISER SOCIAL-WORK FINGERS-CROSSED STUDENT AGE-TWENTY-ONE LIST-ORDER-IX VACATION SUNRISE FIX COME-ON WHAT+ACTION SWASHBUCKLING KOWTOW GO_2 OPTION WEDDING COW DEER HABIT_2 REPLY PARADE FINGERS-CROSSED CHECK VOICE-RANGE MENTOR SATISFIED BLOWN-AWAY WHAT+ACTION  MAYBE EVER LOOK+SAME SUNBATHE BASEBALL LOSE-COMPETITION NIGHT NOT-LIKE CLASS_2 SOME+WHERE LOOK-FORWARD INVOLVE AMONG_2 HALL INSPIRE RESUME HUM INTERESTING NUMB SKILL WHAT LIKE GREATECHWAECH SENSORY FOR SET-ASIDE ANKLE PLACE COACH PICTURE DIE UP-TO-NOW DISORDER SPA HUNGRY FEDERATION
"is the king of france bald? no, france doesn't have a king now.",TYRANNY SARAH-PALIN APPROACH DRIVE NEXT STRIPES EXACT GRAD FREAK GEORGE-CLOONEY SCRATCH SHEET-CAKE PRETTY NORMAL BLADDER FLOW MEANING-LIST WHIP FEW LOMBARDI NOT-KNOW LIVE CAR POPCORN SPEND BROTHER LEND WHAT+ACTION TWENTY-EIGHT PUMP TROUNCE SUNNY IGNITION-ON MAN SHORT NOT-KNOW BY-A-HAIR NEXT-TOPIC STAND FIELD GAMBLE GROUP/TOGETHER WHITE VACATION CUTE VERY-FAST STRATEGY GOOD/THANK-YOU+NIGHT CABIN WHATS-UP STYROFOAM BOX/ROOM THICK EMOTION ALLERGY BORN CORN SELL POSITIVE MEXICO/SPAIN FAULT EXCHANGE LAUGH FOR-FOR VALUE PANT UNDER OVERSLEEP SLOW MISS
